개방서비스명,인허가년도,인허가일자,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
무도장업,2016,20160112,폐업,2017,20171229,경기,"경기도 의정부시 태평로73번길 20 (의정부동, 의정부제일시장)",팡팡무도장
무도장업,2005,20050902,폐업,2017,20170113,경기,경기도 의정부시 평화로483번길 47 (의정부동),21세기무도장
무도장업,2012,20120925,폐업,2017,20171026,서울,서울특별시 도봉구 노해로69길 15-15 (창동),창동국빈관무도장
빙상장업,2016,20161222,폐업,2017,20170228,서울,"서울특별시 마포구 성암로 255 (상암동, (주)문화방송)",MBC 스케이트장
빙상장업,2005,20051208,폐업,2017,20170829,서울,서울특별시 광진구 워커힐로 177 (광장동),워커힐 아이스링크
빙상장업,1991,19910119,폐업,2017,20170426,부산,"부산광역시 수영구 남천바다로10번길 72 (남천동,3층)",극동레포츠타운
빙상장업,2016,20161220,폐업,2017,20170227,서울,"서울특별시 송파구 올림픽로 424 (방이동, 올림픽공원)",올림픽스케이트장
빙상장업,2016,20161214,폐업,2017,20170616,서울,"서울특별시 영등포구 여의공원로 68 (여의도동, 여의도공원 문화의마당)",여의 아이스파크
빙상장업,2013,20131213,폐업,2017,20170216,경기,"경기도 부천시 석천로 293 (중동, 부천체육관)",부천레저산업
빙상장업,2016,20161217,폐업,2017,20170208,경기,"경기도 고양시 일산서구 한류월드로 300 (대화동, 원마운트)",(주)원마운트
빙상장업,2016,20161220,폐업,2017,20170228,충청,충청남도 천안시 서북구 번영로 208 (백석동),천안시 시설관리공단 빙상장
요트장업,2011,20110706,폐업,2017,20170412,충청,충청남도 보령시 남포면 남포방조제로 48-28,보령해양스포츠
요트장업,2013,20130626,폐업,2017,20171114,경상,경상남도 통영시 무전7길 192 (무전동),아라마린서비스(주)아라레포츠파크
무도학원업,2005,20050615,폐업,2017,20170609,서울,"서울특별시 구로구 경인로 232, 4층 (오류동)",국제스포츠 무도학원
무도학원업,2012,20121212,폐업,2017,20170619,경기,"경기도 안양시 만안구 만안로 77, 3층 (안양동)",정선화댄스아카데미
무도학원업,2016,20161114,폐업,2017,20170802,경기,경기도 파주시 파주읍 연풍5길 28,팡팡무도학원
무도학원업,2012,20121019,폐업,2017,20170306,세종,세종특별자치시 부강면 시장길 37,부강무도학원
무도학원업,1993,19930330,폐업,2017,20170522,경상,"경상남도 창원시 마산회원구 산호천동길 210, 1층 (양덕동, 지하)",88무도학원
무도학원업,2016,20160229,폐업,2017,20171129,서울,"서울특별시 동대문구 왕산로 239 (청량리동, 미주상가)",진주무도학원
무도학원업,2002,20021218,폐업,2017,20170321,서울,"서울특별시 강서구 까치산로 5, 2층 (화곡동)",어펠댄스스포츠학원
무도학원업,2008,20080130,폐업,2017,20170323,서울,서울특별시 강동구 천호대로 1135 (길동),이재은댄스아카데미
무도학원업,2000,20000214,폐업,2017,20170711,서울,서울특별시 강북구 도봉로77길 15  (수유동),아카데미무도학원
무도학원업,2003,20030923,폐업,2017,20170223,울산,울산광역시 중구 중앙길 233  (학산동),울산무도학원
무도학원업,2006,20060315,폐업,2017,20170814,강원,강원도 원주시 단구로 139  (명륜동),백진욱 댄스스포츠 아카데미
무도학원업,2008,20080828,폐업,2017,20170613,부산,부산광역시 중구 광복로 14-1 (부평동1가),중앙무도학원
무도학원업,2013,20130128,폐업,2017,20170103,부산,부산광역시 금정구 서동로 187-7 (서동),서울댄스스포츠무도학원
무도학원업,2001,20010207,폐업,2017,20170926,부산,부산광역시 금정구 금정로233번길 55 (구서동),화진스포츠댄스
무도학원업,2005,20050824,폐업,2017,20171110,대전,"대전광역시 동구 대흥로 205, 2층 (원동)",쎄이무도학원
무도학원업,2004,20040826,폐업,2017,20171026,대전,대전광역시 동구 대전로807번길 47 (중동),탑댄스스포츠학원
무도학원업,2012,20120119,폐업,2017,20170914,전라,전라북도 익산시 중앙로5길 32 (창인동1가),임주희무도학원
무도학원업,2008,20080908,폐업,2017,20170113,경기,경기도 의정부시 호국로1336번길 87 (의정부동),시장무도학원
무도학원업,2006,20060901,폐업,2017,20170113,경기,경기도 의정부시 시민로157번길 62 (의정부동),국제무도학원
무도학원업,1999,19990929,폐업,2017,20170113,경기,경기도 의정부시 호국로1332번길 39 (의정부동),스타무도학원
무도학원업,2011,20110418,폐업,2017,20170113,경기,경기도 의정부시 호국로1336번길 61 (의정부동),이이나댄스스포츠스쿨
무도학원업,2000,20000107,폐업,2017,20171025,경기,경기도 의정부시 평화로 434 (의정부동),탑댄스스포츠스쿨
무도학원업,2008,20080905,폐업,2017,20170106,부산,"부산광역시 부산진구 부전로 156  (부전동,3층)",백종열댄스스포츠학원
무도학원업,1993,19930426,폐업,2017,20170221,부산,부산광역시 남구 수영로266번길 10 (대연동),현대댄스스포츠학원
무도학원업,1999,19990815,폐업,2017,20171226,부산,부산광역시 동래구 금강로 166-1 (온천동),대영무도학원
무도학원업,2015,20150911,폐업,2017,20170119,부산,"부산광역시 동래구 금강로 93-1, 5층 (온천동, 상지빌딩)",탑댄스
무도학원업,2001,20010706,폐업,2017,20170612,부산,부산광역시 동래구 아시아드대로 256 (온천동),현대 무도학원
무도학원업,1999,19990407,폐업,2017,20170725,대전,대전광역시 서구 도산로369번길 63 (괴정동),정호무도학원
무도학원업,1992,19921212,폐업,2017,20170803,대전,"대전광역시 중구 문화로105번길 107  (유천동,2층)",유천댄스스포츠
무도학원업,2010,20100427,폐업,2017,20171023,서울,서울특별시 종로구 종로 346 (숭인동),현대스포츠댄스
무도학원업,2002,20020718,폐업,2017,20170703,강원,강원도 양양군 양양읍 남문9길 4,양양스포츠댄스무도학원
무도학원업,2013,20130103,폐업,2017,20171214,인천,인천광역시 부평구 시장로61번길 4 (부평동),인천댄스스포츠
무도학원업,2007,20070615,폐업,2017,20170803,강원,강원도 속초시 중앙로 172-6 (중앙동),이명우댄스스포츠속초아카데미
무도학원업,2008,20081203,폐업,2017,20171215,광주,광주광역시 동구 경양로259번길 4 (계림동),서울무도학원
무도학원업,2012,20120607,폐업,2017,20170620,서울,서울특별시 영등포구 영등포로 249-1 (영등포동2가),이사베리오 댄스스포츠
무도학원업,1998,19980715,폐업,2017,20170201,서울,서울특별시 영등포구 영등포로 395  (신길동),정댄스스포츠스쿨
무도학원업,1997,19970521,폐업,2017,20171114,서울,"서울특별시 영등포구 영중로 76-1  (영등포동7가,지하1층)",5호선 스포츠댄스
무도학원업,2010,20100804,폐업,2017,20170629,서울,서울특별시 송파구 오금로11길 23-9 (방이동),아카데미 댄스학원
무도학원업,1999,19990801,폐업,2017,20170906,서울,"서울특별시 용산구 한강대로 154-1, 4층 (한강로2가)",조일무도학원
무도학원업,2012,20121114,폐업,2017,20171026,서울,"서울특별시 도봉구 노해로69길 15-15, 지하2층 1호 (창동, 점보빌딩)",창동 국빈관무도학원
무도학원업,1994,19940217,폐업,2017,20171204,경기,"경기도 안산시 상록구 상록수로 48, 4층 (본오동, 우정빌딩)",주영준댄스스포츠
무도학원업,2015,20151006,폐업,2017,20170830,경기,경기도 부천시 경인로 348 (소사본동),소새울 무도학원
무도학원업,2010,20101012,폐업,2017,20170118,경기,"경기도 부천시 원종로 64  (원종동,8층 1호)",원종 무도학원
무도학원업,1996,19960627,폐업,2017,20171229,인천,인천광역시 부평구 주부토로 34 (부평동),일심무도학원
무도학원업,1993,19931118,폐업,2017,20171214,인천,인천광역시 부평구 장제로 131 (부평동),한국무도학원
무도학원업,1998,19981007,폐업,2017,20171124,경기,경기도 고양시 덕양구 혜음로 56  (고양동),고양
무도학원업,2016,20161004,폐업,2017,20171026,경기,"경기도 고양시 일산동구 무궁화로 37, 608호 (장항동, 노블리제)",까미노
무도학원업,2013,20130225,폐업,2017,20170221,경기,"경기도 고양시 일산동구 중앙로1261번길 57, 307호 (장항동, 레이크프라자-1)",파워 댄스스포츠
무도학원업,2003,20030616,폐업,2017,20170308,경상,경상북도 고령군 대가야읍 시장길 48,경북스포츠댄스
무도학원업,2001,20010515,폐업,2017,20170726,제주,제주특별자치도 제주시 서광로 229-1  (삼도일동),황실댄스스포츠스쿨
무도학원업,2000,20000614,폐업,2017,20170925,제주,"제주특별자치도 제주시 동광로 42-1, 2층 (이도이동)",제주특별자치도댄스스포츠센타
무도학원업,2007,20070419,폐업,2017,20171103,전라,전라남도 여수시 충무로 58-17 (충무동),진남무도학원
무도학원업,2015,20150312,폐업,2017,20171114,경상,"경상북도 김천시 문화1길 4, 2층 (평화동)",김천댄스스포츠아카데미
무도학원업,2008,20080227,폐업,2017,20170824,제주,제주특별자치도 제주시 서광로2길 5-9 (오라일동),오라무도학원
무도학원업,2003,20030925,폐업,2017,20171103,전라,전라북도 군산시 백릉3길 10-1  (경장동),황제무도학원
무도학원업,2008,20080530,폐업,2017,20170323,전라,전라북도 부안군 부안읍 시장길 28,김정댄스스포츠무도학원
무도학원업,2005,20050309,폐업,2017,20170809,광주,광주광역시 서구 구성로 123-1 (양동),공원무도학원
무도학원업,2014,20140318,폐업,2017,20171120,경기,경기도 평택시 중앙시장로 6 (신장동),S라인
무도학원업,2013,20130404,폐업,2017,20171120,경기,경기도 평택시 중앙시장로 6 (신장동),s라인
무도학원업,2002,20021112,폐업,2017,20171213,경기,경기도 평택시 송탄로 408 (지산동),현대무도학원
무도학원업,2013,20130701,폐업,2017,20171208,경상,"경상남도 창원시 마산합포구 해안대로 11, 201호 (해운동, 이화월드프라자)",월드무도학원
무도학원업,2002,20021217,폐업,2017,20170405,경상,"경상남도 양산시 북안남7길 1-1 (북부동,(지하1층))",표준무도학원
무도학원업,2013,20130417,폐업,2017,20170818,경상,"경상북도 구미시 인동38길 5-8, 2층 (구평동)",구평무도학원
무도학원업,1999,19990123,폐업,2017,20170810,대구,"대구광역시 동구 동부로 60-1  (신천동,5층)",웰빙스포츠댄스
무도학원업,2013,20130527,폐업,2017,20170719,대구,"대구광역시 동구 동부로22길 69-1, 4층 (신천동)",더 제니스 댄스 스튜디오
골프연습장업,1999,19990930,폐업,2017,20170215,광주,광주광역시 서구 상무대로 1147 (농성동),장원골프연습장
골프연습장업,2008,20080514,폐업,2017,20170103,대구,"대구광역시 북구 구암로60길 6, 2층 (구암동)",그랜드 골프존
골프연습장업,2010,20100428,폐업,2017,20171120,경상,"경상남도 창원시 성산구 마디미서로 54, 401호 (상남동)",B.M골프
골프연습장업,2015,20150402,폐업,2017,20170501,경상,"경상남도 거제시 옥포대첩로 36-1, 4층 (옥포동)",천수휘트니스
골프연습장업,2013,20131031,폐업,2017,20170429,경상,"경상남도 거제시 장평2로2길 7, 501호 (장평동)",제이슨 골프 아카데미
골프연습장업,1993,19930125,폐업,2017,20170531,경상,"경상남도 진주시 큰들로150번길 5 (상평동, 도동골프연습장)",도동골프연습장
골프연습장업,2007,20071029,폐업,2017,20170504,경상,"경상남도 창원시 진해구 안골로 348, 605,606호 (용원동,용원그랜드쇼핑)",용원스크린골프연습장
골프연습장업,2010,20100708,폐업,2017,20170511,경상,경상남도 진주시 대신로 265 (상대동),굿샷스크린골프
골프연습장업,2010,20100604,폐업,2017,20171215,울산,"울산광역시 울주군 범서읍 대리로 89, 2-3층",빅스크린골프
골프연습장업,2012,20121105,폐업,2017,20170425,울산,울산광역시 울주군 범서읍 구영로 94,전정환 골프랜드
골프연습장업,2010,20100115,폐업,2017,20170630,울산,"울산광역시 울주군 온양읍 솔밭1길 12, 204호 (대우아파트 상가 2층 204)",김상철 골프아카데미
골프연습장업,2013,20130717,폐업,2017,20171012,울산,울산광역시 울주군 온양읍 온양로 57,VIP스크린골프
골프연습장업,2010,20100209,폐업,2017,20170629,충청,충청남도 청양군 청양읍 칠갑산로 225,청양골프존 실내연습장
골프연습장업,2000,20000720,폐업,2017,20170308,충청,충청남도 공주시 번영3로 55 (신관동),코리아스포렉스
골프연습장업,2015,20150615,폐업,2017,20171206,경기,"경기도 오산시 원동로 13 (원동, 3층, 4층)",한양 스크린 골프
골프연습장업,2008,20080319,폐업,2017,20171208,경기,"경기도 의정부시 용현로 148 (민락동,5층)",대경스크린골프
골프연습장업,2008,20081105,폐업,2017,20170314,경기,경기도 의정부시 신곡로 46-9 (신곡동),신곡스크린골프
골프연습장업,2009,20090430,폐업,2017,20171208,경기,경기도 의정부시 평화로 158 (호원동),아르쥬스크린골프
골프연습장업,2009,20090311,폐업,2017,20170420,서울,"서울특별시 강남구 영동대로 325 (대치동, 해암빌딩)",스포라인(390)
골프연습장업,2008,20080709,폐업,2017,20171231,대구,대구광역시 서구 서대구로 72  (평리동),아이리스스크린골프
골프연습장업,2007,20070115,폐업,2017,20170615,대구,대구광역시 달성군 화원읍 명천로 86,지앤비골프연습장
골프연습장업,2008,20080918,폐업,2017,20170816,대구,대구광역시 달성군 화원읍 인흥2길 94,동아골프클럽
골프연습장업,2009,20090225,폐업,2017,20170601,대구,대구광역시 달성군 논공읍 논공로9길 74,월드스크린골프연습장
골프연습장업,2006,20060508,폐업,2017,20170727,대구,대구광역시 달성군 화원읍 비슬로522길 33,알바트로스골프연습장
골프연습장업,2016,20161212,폐업,2017,20171228,대구,"대구광역시 북구 침산로 168, 1층 (침산동)",금봉골프
골프연습장업,2010,20100812,폐업,2017,20171211,경상,경상남도 통영시 큰발개1길 33 (도남동),금호리조트(주)통영마리나
골프연습장업,2012,20120827,폐업,2017,20170227,경상,경상남도 양산시 명곡로 313-19 (명곡동),양산 숲 골프클럽
골프연습장업,2011,20110411,폐업,2017,20171020,경상,"경상남도 창원시 성산구 가양로124번길 1 (대방동,무궁화빌딩 401호, 402호)",대방킹스크린골프
골프연습장업,2010,20101209,폐업,2017,20170531,경상,"경상남도 창원시 성산구 중앙대로 95, 지하동 103호 (중앙동,기산파라다이스상가)",킹스크린골프연습장
골프연습장업,2012,20120919,폐업,2017,20170110,경상,"경상남도 창원시 마산합포구 월영남로 7,  604호 (해운동,보은위즈빌)",비젼스크린골프
골프연습장업,2010,20100809,폐업,2017,20170113,경상,경상남도 창원시 의창구 원이대로69번길 6-21 (도계동),j-골프존
골프연습장업,2008,20080430,폐업,2017,20170726,전라,전라북도 전주시 완산구 메너머3길 17-18 (중화산동2가),골프존타운 현대스크린
골프연습장업,2008,20080708,폐업,2017,20170316,전라,전라북도 전주시 완산구 홍산2길 17 (효자동3가),스카이 골프
골프연습장업,2011,20110729,폐업,2017,20170327,전라,전라북도 전주시 완산구 백제대로 248 (중화산동2가),최해영 스크린골프존
골프연습장업,2008,20081226,폐업,2017,20170911,전라,전라북도 전주시 완산구 전주객사4길 53 (고사동),로데오 골프클럽
골프연습장업,2016,20160729,폐업,2017,20170407,전라,"전라북도 전주시 덕진구 안전로 152, 6층 603호 (중동)",가인휘트니스 골프
골프연습장업,2016,20160321,폐업,2017,20170203,충청,충청남도 아산시 둔포면 석곡길 17 (준프라자),테크노스크린
골프연습장업,1999,19990506,폐업,2017,20170209,제주,제주특별자치도 제주시 신광로 96-1 (연동),마스터즈골프
골프연습장업,2010,20101110,폐업,2017,20170320,제주,제주특별자치도 제주시 신광로 36 (연동),골프존올레스크린
골프연습장업,2009,20090420,폐업,2017,20170531,제주,제주특별자치도 제주시 신광로 22 (연동),ATPGA골프아카데미
골프연습장업,2009,20090114,폐업,2017,20170517,광주,"광주광역시 광산구 첨단중앙로152번길 81-10, 9층 (쌍암동)",첨단타운스크린골프존
골프연습장업,2008,20080527,폐업,2017,20171020,경상,경상북도 구미시 송동로 21 (도량동),금오스크린
골프연습장업,2010,20101104,폐업,2017,20171230,경상,경상북도 구미시 산호대로 787 (옥계동),옥계탑스크린골프
골프연습장업,2010,20100104,폐업,2017,20171208,경상,경상북도 구미시 산호대로29길 6 (옥계동),골프친구
골프연습장업,2012,20120525,폐업,2017,20170407,경상,경상북도 구미시 선산읍 선산중앙로9길 3,동산스크린골프
골프연습장업,2015,20151123,폐업,2017,20170619,경상,경상북도 경산시 하양읍 대학로305길 12 (경림빌딩),신효성골프연습장
골프연습장업,2008,20080929,폐업,2017,20170724,경상,경상북도 경주시 양정로328번길 6 (용강동),골프존 스크린골프
골프연습장업,2010,20100514,폐업,2017,20170331,경상,경상북도 김천시 용암로 31 (모암동),필드킹스크린골프
골프연습장업,2009,20091005,폐업,2017,20171101,경상,경상남도 밀양시 중앙로 396  (내이동),VIP스크린골프연습장(17)
골프연습장업,2009,20090518,폐업,2017,20170401,경상,경상남도 밀양시 하남읍 수산중앙로 67-1,수산골프존(16)
골프연습장업,2010,20100723,폐업,2017,20170105,전라,전라남도 신안군 임자면 대광해수욕장길 172-11,대광골프클럽
골프연습장업,2008,20081020,폐업,2017,20171107,전라,전라남도 여수시 미평9길 14 (미평동),선경골프존
골프연습장업,1997,19970902,폐업,2017,20170313,전라,전라남도 화순군 북면 옥리길 14-21,금호리조트 (주)
골프연습장업,2009,20090729,폐업,2017,20170227,전라,전라북도 임실군 임실읍 봉황로 181,임실 스크린 골프연습장
골프연습장업,2010,20101104,폐업,2017,20170227,전라,전라북도 임실군 관촌면 사선로 71-1,버디버디 스크린골프
골프연습장업,2009,20090320,폐업,2017,20171016,전라,전라남도 여수시 장성마을길 5 (안산동),부영스크린골프
골프연습장업,2009,20090521,폐업,2017,20171220,전라,전라남도 여수시 화산로 106 (선원동),선원스크린골프존
골프연습장업,2009,20090807,폐업,2017,20170829,전라,"전라남도 여수시 무선로 50, 3층 (학동, 신동아파밀리에 상가)",파밀리에골프존
골프연습장업,2009,20090617,폐업,2017,20170113,전라,"전라북도 정읍시 시기4길 56-20 (시기동,2층)",디온스크린골프
골프연습장업,2010,20101028,폐업,2017,20170829,전라,"전라남도 여수시 무선로 50, 3층 (학동, 신동아파밀리에 상가)",파밀리에실내골프연습장
골프연습장업,2014,20140826,폐업,2017,20171123,제주,제주특별자치도 서귀포시 일주서로 953 (색달동),중문 스크린 골프 연습장
골프연습장업,2012,20120828,폐업,2017,20170818,제주,제주특별자치도 서귀포시 동홍중앙로66번길 30-8 (동홍동),홀인원 스크린골프
골프연습장업,2002,20020329,폐업,2017,20170629,서울,"서울특별시 서대문구 독립문공원길 13, 2층 (현저동, 독립문극동아파트)",극동휘트니스
골프연습장업,2002,20021217,폐업,2017,20170425,서울,서울특별시 서대문구 연희맛로 27 (연희동),피지에이골프클럽
골프연습장업,2011,20110919,폐업,2017,20171103,서울,"서울특별시 성동구 성수일로4길 25 (성수동2가,코오롱타워 1차 B동 104호)",라이프짐
골프연습장업,2014,20140410,폐업,2017,20170327,광주,광주광역시 광산구 풍영정길 225-1 (신창동),제일스크린골프
골프연습장업,2008,20080417,폐업,2017,20170306,광주,"광주광역시 북구 설죽로 620, 1층 (일곡동)",일곡골프아카데미
골프연습장업,2008,20080922,폐업,2017,20170629,광주,"광주광역시 북구 송월로 40 (오치동,2층)",태성골프클럽
골프연습장업,2007,20071106,폐업,2017,20170808,광주,"광주광역시 북구 비엔날레로 40 (운암동,(4층))",현대웰빙 골프
골프연습장업,2009,20090429,폐업,2017,20170411,광주,"광주광역시 북구 갈마로 55  (두암동,5층)",두암 골프존
골프연습장업,2014,20141222,폐업,2017,20170628,경상,"경상북도 고령군 고령읍 대가야로 1335, 2층",제이스스크린골프연습장
골프연습장업,2012,20120615,폐업,2017,20170824,경상,"경상북도 문경시 매봉로 54 (모전동,문경시 모전동)",프로스크린골프
골프연습장업,2013,20131226,폐업,2017,20170202,경상,경상북도 상주시 성동로 12 (성동동),홀인원스크린골프장
골프연습장업,2011,20110428,폐업,2017,20171110,전라,전라남도 순천시 율산길 42 (연향동),호반실내골프 아카데미
골프연습장업,2007,20071130,폐업,2017,20170920,전라,전라남도 순천시 중앙로 306 (가곡동),유심천골프연습장
골프연습장업,2011,20110504,폐업,2017,20170821,전라,"전라남도 목포시 백년대로 360 (상동,일해빌딩 6층)",휴 스크린골프(스크린 7)
골프연습장업,2010,20100106,폐업,2017,20170403,전라,"전라남도 광양시 광장로 127  (중동,401호(4층))",대방골프존
골프연습장업,2012,20120417,폐업,2017,20170927,전라,전라남도 순천시 남신월4길 9-9 (조례동),J GOLF 아카데미 연습장
골프연습장업,2013,20130109,폐업,2017,20170316,전라,전라남도 순천시 율산공원길 30-1 (연향동),정상스크린골프
골프연습장업,2010,20100121,폐업,2017,20170630,전라,전라남도 광양시 사동로 98 (중동),가야스크린골프
골프연습장업,2010,20101227,폐업,2017,20170407,전라,전라남도 광양시 봉강면 개룡길 24  ((1층)),금호시시
골프연습장업,2017,20170706,폐업,2017,20171215,전라,"전라남도 광양시 구마10길 3-15, 3층 (성황동)",탑 야외스크린
골프연습장업,2013,20130823,폐업,2017,20170203,경기,경기도 광주시 오포읍 오포로 207,능평 락 스크린골프
골프연습장업,2010,20100323,폐업,2017,20171128,경기,"경기도 광주시 역동로 27  (역동,2,3층)",한성스크린골프
골프연습장업,2017,20171024,폐업,2017,20171121,경기,경기도 고양시 일산동구 애니골길43번길 102 (풍동),스타스크린골프
골프연습장업,2010,20100907,폐업,2017,20170419,경기,"경기도 부천시 신흥로 150-1, 상가8동 B01호 (중동, 위브더스테이트)",파라마운트 휘트니스
골프연습장업,2009,20090416,폐업,2017,20170330,경기,"경기도 부천시 범안로129번길 83 (범박동,1층)",골프존스크린
골프연습장업,2015,20150323,폐업,2017,20170405,경기,"경기도 고양시 덕양구 화정로 47, 동원텔 지하105호일부동 (화정동)",레드짐
골프연습장업,2015,20150522,폐업,2017,20170621,경기,"경기도 고양시 일산서구 경의로 881-21, 4층 (덕이동)",탑골프
골프연습장업,2014,20141229,폐업,2017,20170417,경기,"경기도 고양시 덕양구 권율대로 886, 701호 (신원동, 호평프라자)",Una Gym(유나짐)
골프연습장업,2015,20150120,폐업,2017,20170306,경기,"경기도 고양시 덕양구 통일로 760 (관산동, 더퍼스트프라임 321호,322호)",블루골프존
