개방서비스명,인허가년도,인허가일자,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
썰매장업,2015,20151230,폐업,2016,20160705,경기,"경기도 과천시 광명로 181 (막계동, 서울랜드)",서울랜드 눈썰매장
썰매장업,2016,20160727,폐업,2016,20160901,인천,"인천광역시 미추홀구 매소홀로 618 (문학동, 문학경기장)",문학 워터파크
썰매장업,2015,20151223,폐업,2016,20160719,인천,"인천광역시 미추홀구 매소홀로 618 (문학동, 인천문학경기장)",인천 문학 눈썰매장
썰매장업,2015,20151211,폐업,2016,20160307,인천,"인천광역시 연수구 센트럴로 123, 1홀호 (송도동, 송도컨벤시아)",송도키즈랜드&실내썰매장
썰매장업,2015,20151211,폐업,2016,20160217,경기,"경기도 고양시 일산서구 한류월드로 408 (대화동, 킨텍스제1전시장 1홀)",상상체험 키즈월드 실내썰매
썰매장업,2014,20141205,폐업,2016,20160411,경기,"경기도 고양시 일산서구 한류월드로 408 (대화동, 킨텍스제2전시장 9B홀)",청개구리
썰매장업,2016,20160624,폐업,2016,20160822,경기,"경기도 고양시 일산서구 킨텍스로 217-60 (대화동, 킨텍스1전시장 1홀)",상상체험 키즈월드 실내썰매 시즌3
썰매장업,2013,20131218,폐업,2016,20161216,전라,전라남도 영광군 백수읍 백수로 1057,영광테마파크
썰매장업,1994,19941230,폐업,2016,20160104,강원,강원도 정선군 고한읍 소두문동길 106,고한눈썰매장
무도장업,2008,20080624,폐업,2016,20161109,경기,경기도 파주시 파주읍 연풍5길 28,팡팡무도장
무도장업,2015,20150603,폐업,2016,20160817,강원,강원도 속초시 중앙로 167 (중앙동),동해무도장
무도장업,2015,20150323,폐업,2016,20160218,전라,전라북도 남원시 동림로 11 (죽항동),남원무도장
무도장업,2009,20091229,폐업,2016,20160310,제주,제주특별자치도 제주시 한림읍 한림해안로 128,한림그랜드
무도장업,2012,20120515,폐업,2016,20160610,대구,대구광역시 동구 동부로22길 55 (신천동),J&K무도장
빙상장업,2015,20151216,폐업,2016,20160303,서울,"서울특별시 마포구 성암로 255 (상암동, (주)문화방송)",MBC 스케이트장
빙상장업,2015,20151218,폐업,2016,20160308,충청,"충청남도 서산시 동서1로 182 (예천동, 예천 한성필하우스)",서산시 스케이트장
빙상장업,2015,20151007,폐업,2016,20160902,전라,"전라북도 익산시 고봉로 313 (영등동, 익산아이스링크)",익산아이스링크
빙상장업,2015,20151214,폐업,2016,20161230,부산,"부산광역시 해운대구 해운대해변로 264-0 (우동, 해운대관광봉사센타)",해운대비치 국제 아이스링크
빙상장업,2013,20131203,폐업,2016,20160722,부산,부산광역시 해운대구 수영강변대로 120 (우동),영화의 전당 Art 스케이트장
빙상장업,2015,20151215,폐업,2016,20160215,서울,"서울특별시 송파구 올림픽로 424 (방이동, 올림픽공원)",올림픽스케이트장
빙상장업,2014,20140129,폐업,2016,20160804,경기,"경기도 남양주시 덕송3로 76, 소각동 (별내동)",(주)메이저스포츠 남양주별내빙상장
빙상장업,2015,20151218,폐업,2016,20160218,경기,"경기도 고양시 일산서구 한류월드로 300 (대화동, 원마운트)",(주)원마운트
빙상장업,2015,20151231,폐업,2016,20160225,충청,"충청남도 천안시 서북구 번영로 208, 1층 (백석동)",천안시 시설관리공단 빙상장
요트장업,2009,20090804,폐업,2016,20160824,경상,경상남도 창원시 진해구 천자로 160 (덕산동),진해해양레저스쿨
요트장업,2009,20090514,폐업,2016,20160307,경상,경상남도 창원시 성산구 삼귀로 411-36 (귀산동),영어조합법인 경남해양
요트장업,2011,20110218,폐업,2016,20160629,경상,경상남도 통영시 용남면 원평길 938,아이마리나(주)
무도학원업,2014,20141218,폐업,2016,20160113,경기,"경기도 안양시 동안구 관평로182번길 30, 403호 (관양동, 한솔프라자)",H&Y 댄스스포츠
무도학원업,2001,20011126,폐업,2016,20160414,경기,"경기도 오산시 원동로37번길 26  (원동,종합시장2층)",종합무도학원
무도학원업,1999,19990128,폐업,2016,20160704,경기,"경기도 파주시 아동로 4  (금촌동,2층)",럭키무도학원
무도학원업,1991,19911122,폐업,2016,20160808,경상,경상남도 창원시 마산합포구 노산남8길 2-18 (상남동),가고파무도학원
무도학원업,2001,20010416,폐업,2016,20160223,부산,부산광역시 영도구 영선대로 97 (영선동2가),한국무도학원
무도학원업,2011,20111021,폐업,2016,20160404,대구,대구광역시 달서구 진천로 52 (진천동),태양무도학원
무도학원업,2006,20060511,폐업,2016,20160315,대구,대구광역시 달서구 상인서로 19 (상인동),플러스무도학원
무도학원업,2002,20020822,폐업,2016,20160610,대구,대구광역시 북구 침산로 162-14 (침산동),건영무도학원
무도학원업,2000,20000907,폐업,2016,20160128,충청,충청북도 청주시 서원구 사운로85번길 4  (사직동),이재현댄스스포츠무도학원
무도학원업,2011,20110414,폐업,2016,20160523,인천,"인천광역시 계양구 계양문화로59번길 1 (계산동,3층)",스텝업2 댄스스포츠
무도학원업,2008,20080408,폐업,2016,20160819,서울,서울특별시 동대문구 전농로 5  (답십리동),텐 댄스크럽
무도학원업,2009,20091020,폐업,2016,20160509,서울,"서울특별시 동대문구 왕산로 225,  6-2호 (청량리동,미주아파트 상가 지하)",미주학원
무도학원업,2009,20090514,폐업,2016,20161229,서울,"서울특별시 강동구 천호대로 1135 (길동,5층)",중부무도학원
무도학원업,2002,20021217,폐업,2016,20160322,서울,"서울특별시 강북구 삼양로80나길 74  (수유동,지층)",동아댄스스포츠무도학원
무도학원업,2000,20000322,폐업,2016,20161122,울산,울산광역시 중구 중앙길 210  (학산동),옥교무도학원
무도학원업,2012,20120628,폐업,2016,20160825,부산,부산광역시 금정구 서동로175번길 32 (서동),뉴욕무도학원
무도학원업,2013,20131108,폐업,2016,20160302,대전,"대전광역시 유성구 계룡로123번길 19  (봉명동,2층)",L.E.J 댄스스포츠
무도학원업,2002,20020401,폐업,2016,20161006,대전,대전광역시 동구 중앙로203번길 32 (중동),자이댄스스포츠학원
무도학원업,2012,20121120,폐업,2016,20161223,전라,"전라북도 익산시 중앙로 40  (중앙동3가,3층)",하나댄스스포츠
무도학원업,2008,20080926,폐업,2016,20160106,전라,전라북도 익산시 인북로3길 30  (중앙동3가),심신무도학원
무도학원업,2014,20140923,폐업,2016,20160912,부산,부산광역시 동래구 충렬대로237번길 6 (수안동),베이직 하우스
무도학원업,2001,20010517,폐업,2016,20160628,부산,"부산광역시 동래구 중앙대로1493번길 14-15, 3층 (온천동)",서울무도학원
무도학원업,1996,19960911,폐업,2016,20161220,서울,서울특별시 종로구 종로 133 (종로3가),선진 무도학원
무도학원업,2013,20130729,폐업,2016,20160630,대전,"대전광역시 중구 대둔산로 504, 3층 (유천동)",뉴스타댄스스포츠스쿨
무도학원업,2002,20020710,폐업,2016,20160520,대전,대전광역시 중구 유등천동로324번길 56  (유천동),서부 무도학원
무도학원업,2010,20100108,폐업,2016,20160803,대전,대전광역시 중구 수도산로 50  (대흥동),혜영스포츠댄스학원
무도학원업,2006,20060321,폐업,2016,20161012,대전,"대전광역시 중구 중교로 30, 지하1층 (대흥동)",사리송 댄스 스포츠 학원
무도학원업,2015,20150325,폐업,2016,20160328,경기,"경기도 동두천시 동광로 75, 2층 (생연동)",진영댄스학원
무도학원업,2015,20151110,폐업,2016,20160421,강원,"강원도 강릉시 강릉대로 329-2, 2층 (포남동)",유로댄스 스포츠학원
무도학원업,2007,20070323,폐업,2016,20161229,강원,강원도 강릉시 주문진읍 주문로 124-1,올림픽 댄스스포츠 학원
무도학원업,2008,20081230,폐업,2016,20161102,경상,경상남도 함양군 함양읍 용평3길 39,송화무도학원
무도학원업,2014,20140408,폐업,2016,20160930,서울,서울특별시 중구 퇴계로51길 206-25 (오장동),현대 무도학원
무도학원업,2014,20141022,폐업,2016,20160928,경기,"경기도 부천시 경인옛로 30, 4층 (소사본동)",챔피온 스포츠 무도학원
무도학원업,1996,19961021,폐업,2016,20160307,경기,경기도 부천시 부일로 430-6 (심곡동),한국무도학원
무도학원업,2009,20090507,폐업,2016,20161114,경상,경상북도 영주시 구성로 328  (하망동),김주혁 & 유유련 댄스 스포츠
무도학원업,1993,19930906,폐업,2016,20160407,서울,서울특별시 은평구 통일로80길 3 (불광동),한양무도학원
무도학원업,2010,20100121,폐업,2016,20160927,경기,"경기도 고양시 일산동구 무궁화로 37, 608호 (장항동)",프로이현주댄스아카데미
무도학원업,1999,19990807,폐업,2016,20160419,경기,"경기도 고양시 일산서구 주화로 70  (주엽동,우신프라자 309호)",김수연무도학원
무도학원업,2012,20120419,폐업,2016,20161028,경기,"경기도 고양시 일산동구 중앙로1261번길 19, 1001호 (장항동, 호수광장빌딩)",윙윙 댄스 스포츠
무도학원업,2006,20060824,폐업,2016,20161125,경상,경상북도 성주군 성주읍 시장길 43,성주무도학원
무도학원업,2009,20091125,폐업,2016,20160121,전라,전라남도 여수시 좌수영로 38-1  (서교동),황실무도학원
무도학원업,2005,20051101,폐업,2016,20160502,충청,충청남도 논산시 강경읍 계백로167번길 37,탑 댄스스포츠
무도학원업,2009,20091102,폐업,2016,20161207,충청,"충청남도 당진시 밤절로 132-53 (수청동,중앙빌딩 501호)",이소댄스 아카데미
무도학원업,2007,20070703,폐업,2016,20161123,전라,전라북도 전주시 완산구 전주객사2길 7  (다가동3가),탱고레슨
무도학원업,2008,20080116,폐업,2016,20161010,전라,전라북도 전주시 덕진구 기린대로 289 (진북동),해성무도학원
무도학원업,2014,20141118,폐업,2016,20160310,경상,경상북도 문경시 중앙4길 24 (점촌동),동양댄스스포츠
무도학원업,1997,19971009,폐업,2016,20160426,대구,"대구광역시 동구 동대구로83길 15  (신천동,3층)",은하무도학원
무도학원업,2010,20100415,폐업,2016,20160610,대구,"대구광역시 동구 동부로22길 55  (신천동,2층)",J&K댄스스포츠학원
무도학원업,1996,19960509,폐업,2016,20161228,대구,"대구광역시 동구 신암남로28길 35 (신암동,지하)",천지연
무도학원업,2016,20160811,폐업,2016,20160923,대구,대구광역시 동구 동부로 183 (효목동),터미널 무도학원
무도학원업,2003,20030613,폐업,2016,20160411,대구,"대구광역시 동구 신암남로 149 (신암동,3층)",광림무도학원
골프연습장업,2006,20061205,폐업,2016,20160831,대구,대구광역시 북구 동변로24길 28 (동변동),골프존월드
골프연습장업,2007,20070718,폐업,2016,20160719,광주,"광주광역시 서구 금부로 100 (금호동, 지하상가 106호 외 4개소)",유명골프연습장 스크린골프
골프연습장업,2007,20071224,폐업,2016,20161019,대구,"대구광역시 북구 동천로24길 5, 2층 (동천동)",파크스크린골프
골프연습장업,2010,20100615,폐업,2016,20160304,경상,"경상남도 창원시 마산합포구 해안대로 51  (해운동,성지아울렛 806호)",(주)뉴브씨티성지골프
골프연습장업,1999,19990111,폐업,2016,20160121,경상,경상남도 창원시 의창구 동읍 용정길46번길 14,성은골프연습장
골프연습장업,2009,20090514,폐업,2016,20160907,경상,"경상남도 창원시 성산구 마디미로70번길 8 (상남동,3층(전부))",미소스크린골프
골프연습장업,2012,20120316,폐업,2016,20160108,경상,경상남도 창원시 진해구 풍호로 5 (풍호동),리얼 골프아카데미
골프연습장업,2007,20071211,폐업,2016,20160218,경상,"경상남도 김해시 내외로77번길 12, 1801호 (내동,경보스포츠프라자)",KB골프아카데미
골프연습장업,2009,20091109,폐업,2016,20160502,경상,"경상남도 김해시 가야로 202,  601호 (삼계동,태평포시즌빌딩)",그늘집스크린골프
골프연습장업,2010,20100401,폐업,2016,20160201,경상,"경상남도 김해시 인제로170번길 15-11, 1,2층 (어방동)",롯데스크린골프
골프연습장업,2010,20101012,폐업,2016,20160503,경상,"경상남도 김해시 김해대로 2521  (삼정동,2층)",SJ골프세상
골프연습장업,2009,20090202,폐업,2016,20160627,경상,경상남도 진주시 평거로14번길 4 (평거동),민 스크린골프 아카데미
골프연습장업,2006,20060511,폐업,2016,20160405,경상,경상남도 창원시 진해구 충장로 185 (여좌동),늘푸른골프아카데미
골프연습장업,2007,20071217,폐업,2016,20160428,경상,"경상남도 창원시 진해구 자은로28번길 3-2 (자은동,2층)",로얄스크린골프연습장
골프연습장업,2007,20071212,폐업,2016,20160603,울산,울산광역시 동구 대송로 18 (일산동),좋은골프존
골프연습장업,2011,20111209,폐업,2016,20160204,울산,울산광역시 북구 진장로 58 (진장동),경남스크린
골프연습장업,2008,20080416,폐업,2016,20160303,울산,울산광역시 울주군 삼남면 교동로 53,성도스크린연습장
골프연습장업,2002,20021106,폐업,2016,20160331,울산,울산광역시 북구 양정1길 13-6 (양정동),양정골프연습장
골프연습장업,2009,20090708,폐업,2016,20160224,울산,울산광역시 북구 진장3길 7-1 (진장동),J스크린골프클럽
골프연습장업,2012,20121112,폐업,2016,20160126,충청,충청남도 아산시 음봉면 음봉로 672,럭키스크린
골프연습장업,2008,20080417,폐업,2016,20160307,충청,충청남도 아산시 모종로 9-7 (모종동),필드스크린골프연습장
골프연습장업,2009,20090424,폐업,2016,20161228,충청,충청남도 아산시 배방읍 북수로 128  (흥인빌딩 5층 1호),골프존 스크린
골프연습장업,2010,20100820,폐업,2016,20160106,충청,충청남도 청양군 청양읍 칠갑산로4길 26,골프마스터즈
골프연습장업,2009,20090701,폐업,2016,20160920,경기,경기도 포천시 군내면 호국로 1555 (2층),SKY골프
골프연습장업,2011,20111013,폐업,2016,20161021,경기,경기도 오산시 외삼미로5번길 27-1 (외삼미동),세마골프존
골프연습장업,2010,20100222,폐업,2016,20160701,경기,경기도 포천시 소흘읍 태봉로 138 (희성리치 9층),발리펀 휘트니스 골프연습장
골프연습장업,2007,20070328,폐업,2016,20160330,경기,경기도 포천시 소흘읍 호국로 390,블루CC
골프연습장업,2007,20070423,폐업,2016,20161102,경기,경기도 포천시 군내면 포천로 1538,K-스크린골프
골프연습장업,2016,20160121,폐업,2016,20161129,경기,"경기도 의왕시 갈미2로 12, 4층 (내손동, 해피플러스)",세현골프
골프연습장업,2003,20030328,폐업,2016,20160629,경기,경기도 의왕시 왕곡로 3 (고천동),제임스 골프 아카데미
골프연습장업,2010,20100628,폐업,2016,20160112,대구,대구광역시 남구 대명로 72  (대명동),엔젤 스크린골프존
골프연습장업,2005,20050319,폐업,2016,20160128,대구,대구광역시 서구 국채보상로 403  (비산동),명진스크린골프
골프연습장업,2003,20031108,폐업,2016,20160530,경상,"경상남도 김해시 인제로 168  (어방동,한빛프라자2층)",가락골프
골프연습장업,2014,20140930,폐업,2016,20160330,경상,"경상남도 양산시 평산로 7, 7층 (평산동)",S&K골프아카데미
골프연습장업,2015,20150616,폐업,2016,20161013,경상,"경상남도 양산시 동면 금산5길 54-13, 4층",피지에이골프연습장
골프연습장업,2005,20051227,폐업,2016,20160704,경상,경상남도 양산시 양주로 36 (남부동),스카이(SKY)골프클럽
골프연습장업,2015,20150518,폐업,2016,20161216,경상,경상남도 통영시 광도면 안정로 830,안황문화 스포츠센터
골프연습장업,2010,20101126,폐업,2016,20160627,경상,경상남도 사천시 사천읍 선인길 7,사천스크린골프연습장
골프연습장업,2012,20120220,폐업,2016,20161205,경상,경상남도 사천시 용현면 시청로 77,사천국민체육센터 골프연습장
골프연습장업,2008,20080519,폐업,2016,20160323,경상,경상남도 창원시 마산회원구 내서읍 삼계로 6 (5층),대성 스크린골프
골프연습장업,2008,20080623,폐업,2016,20160311,경상,경상남도 창원시 마산합포구 북성로 19  (추산동),놀이터실내골프연습장
골프연습장업,2008,20080910,폐업,2016,20160919,경상,경상남도 창원시 마산회원구 내서읍 경남대로 816,파라솔스크린골프
골프연습장업,2010,20101014,폐업,2016,20160201,경상,"경상남도 창원시 성산구 중앙대로 81,  401호 (중앙동,올림픽상가)",올림픽스크린골프
골프연습장업,2010,20101104,폐업,2016,20160614,경상,"경상남도 창원시 진해구 진해대로 388 (여좌동,3층,4층)",S스크린골프
골프연습장업,2010,20101116,폐업,2016,20160304,경상,"경상남도 창원시 의창구 명서로116번길 20 (명서동,명서종합상가 지하1층)",명서스크린골프연습장
골프연습장업,2002,20020123,폐업,2016,20160415,경상,"경상남도 창원시 성산구 원이대로393번길 25  (반지동,케이프타운 5층(5001호))",뉴해피죤
골프연습장업,2012,20120302,폐업,2016,20161227,전라,전라남도 장흥군 장흥읍 괘야리1길 26-9,S스크린골프
골프연습장업,1992,19920107,폐업,2016,20161230,세종,세종특별자치시 연서면 세종로 2156-9,혜원골프연습장
골프연습장업,1999,19990901,폐업,2016,20160121,전라,전라북도 전주시 완산구 전룡로 29 (서신동),서신 골프클럽
골프연습장업,2009,20090930,폐업,2016,20161212,전라,"전라북도 전주시 완산구 평화로 73 (평화동2가,(3층))",아이샷 골프스쿨 전주평화점
골프연습장업,2010,20100209,폐업,2016,20160114,전라,전라북도 전주시 덕진구 용산3길 39 (금암동),박동훈골프연습장
골프연습장업,2013,20131230,폐업,2016,20160831,전라,"전라북도 전주시 완산구 온고을로 124, 2층 (서신동)",비전9 스크린골프존
골프연습장업,2013,20131231,폐업,2016,20160818,전라,전라북도 전주시 덕진구 산정1길 24 (산정동),베니스 스크린골프
골프연습장업,2002,20020812,폐업,2016,20160613,제주,제주특별자치도 제주시 진군남4길 7-16 (노형동),제주골프연습장
골프연습장업,2011,20111129,폐업,2016,20160803,제주,"제주특별자치도 제주시 신대로16길 51, 3층 (연동)",제원실내골프연습장
골프연습장업,2010,20100202,폐업,2016,20161231,제주,"제주특별자치도 제주시 고산동산5길 34-1 (이도이동, 남성빌라 지하)",필드이야기
골프연습장업,2010,20100412,폐업,2016,20161201,제주,"제주특별자치도 제주시 노연로 47, 2층 (노형동)",투온스크린골프
골프연습장업,2006,20060407,폐업,2016,20161019,제주,제주특별자치도 제주시 중앙로26길 2 (삼도이동),동인골프클럽
골프연습장업,2008,20080609,폐업,2016,20161017,제주,제주특별자치도 제주시 연수로1길 6 (일도이동),팡팡 골프아카데미
골프연습장업,2002,20021223,폐업,2016,20160205,경기,경기도 포천시 포천로 1686  (신읍동),포천골프클럽
골프연습장업,2010,20100303,폐업,2016,20160122,광주,"광주광역시 광산구 왕버들로 90 (수완동,2층)",힐스크린골프존
골프연습장업,2008,20080501,폐업,2016,20161017,경상,경상북도 구미시 금오시장로 6 (원평동),OK스크린
골프연습장업,2009,20090818,폐업,2016,20160112,경상,"경상북도 구미시 산호대로 233, 3층 308호,309호,310호 (공단동, 박스인 시네)",더존스크린
골프연습장업,2012,20121205,폐업,2016,20160601,경상,경상북도 구미시 구미중앙로41길 4-9 (원평동),그린골프연습장
골프연습장업,2012,20120716,폐업,2016,20160902,경상,경상북도 경산시 진량읍 다문로 104-1,필드스크린골프
골프연습장업,2009,20090728,폐업,2016,20160201,경상,경상북도 경주시 양남면 동남로 1021,썬시티 스크린골프
골프연습장업,2004,20041029,폐업,2016,20161121,경상,경상북도 김천시 영남대로 1690-4 (성내동),스파밸리
골프연습장업,2003,20030428,폐업,2016,20160401,경상,경상남도 밀양시 삼문강변로 264  (삼문동),금강골프연습장(1)
골프연습장업,1998,19980115,폐업,2016,20160502,경상,경상남도 함양군 함양읍 함양남서로 1239-13,대성골프연습장
골프연습장업,2013,20130819,폐업,2016,20161209,전라,전라남도 신안군 비금면 도고길 478,캐슬골프존
골프연습장업,2014,20141212,폐업,2016,20160822,전라,"전라북도 완주군 이서면 안전로 145, 6층",육교 골프존 스크린
골프연습장업,2010,20100122,폐업,2016,20160930,강원,강원도 속초시 번영로31번길 6-2 (교동),국제골프아카데미
골프연습장업,2009,20091216,폐업,2016,20160408,울산,"울산광역시 남구 화합로 195  (삼산동,외 2필지)",MT스크린 골프
골프연습장업,2008,20080623,폐업,2016,20161227,전라,전라북도 남원시 동림로 19 (동충동),홀인원스크린골프
골프연습장업,2010,20100208,폐업,2016,20160513,전라,전라남도 여수시 신월로 438 (신월동),드림골프존
골프연습장업,2003,20030820,폐업,2016,20160802,경기,"경기도 부천시 부일로 223, 11층 (상동, 투나)",(주)알유 휘트니스
골프연습장업,2011,20111101,폐업,2016,20161227,서울,서울특별시 성동구 한림말길 56 (옥수동),온그린 골프스크린
골프연습장업,2012,20120910,폐업,2016,20160824,광주,광주광역시 광산구 상완길 221 (수완동),수완PGA스크린골프존
골프연습장업,2004,20041025,폐업,2016,20160627,광주,"광주광역시 서구 치평로 60 (치평동, 삼성리더스오피스텔 지하)",상무골프아카데미
골프연습장업,2006,20060222,폐업,2016,20160328,광주,광주광역시 북구 북문대로 45  (운암동),아이샷 골프스쿨
골프연습장업,2008,20080730,폐업,2016,20160317,경상,경상북도 문경시 중앙로 115  (점촌동),그랜드실내골프연습장
골프연습장업,2011,20110926,폐업,2016,20161128,경상,경상북도 상주시 화서면 화령남5길 2-1,스타트 스크린골프 연습장
골프연습장업,2011,20110421,폐업,2016,20161206,전라,전라남도 순천시 용당초등길 40 (용당동),용당골프존
골프연습장업,2005,20050524,폐업,2016,20160203,전라,전라남도 보성군 보성읍 흥성로 2101,보성골프연습장
골프연습장업,2006,20060320,폐업,2016,20160128,전라,"전라남도 목포시 부흥로 29  (상동,(3.4층))",풀스윙스크린골프클럽(3타석)
골프연습장업,2013,20130506,폐업,2016,20160622,전라,"전라남도 무안군 삼향읍 대죽서로 21, 5층 501호",J골프존
골프연습장업,2009,20090722,폐업,2016,20160623,전라,전라남도 목포시 원형로 30 (상동),VIP스크린 골프존 (스크린7)
골프연습장업,2011,20111115,폐업,2016,20160726,전라,전라남도 강진군 강진읍 영랑로 13-5,강진스크린골프클럽
골프연습장업,2008,20080613,폐업,2016,20160929,경기,경기도 광주시 오포읍 양벌로 193  (2층),포시즌스크린골프
골프연습장업,2014,20140717,폐업,2016,20160513,경기,경기도 광주시 도척면 도척윗로 278,곤지암리조트 골프연습장
골프연습장업,2012,20120525,폐업,2016,20161109,경기,"경기도 부천시 신흥로 199, 305호 (중동, 트리플타워C)",BK아카데미
골프연습장업,2004,20040303,폐업,2016,20161219,경기,"경기도 부천시 은성로 82, 406,407호 (소사본동,뉴코아상가)",위너골프스쿨
골프연습장업,2006,20060314,폐업,2016,20160201,경기,"경기도 부천시 길주로 237, 406호 (중동, 중동케디컬)",이글골프연습장
골프연습장업,2010,20100729,폐업,2016,20160324,경기,"경기도 부천시 도약로 261, A동 106,108호 (도당동, 대우테크노파크)",T골프존
골프연습장업,2006,20060529,폐업,2016,20160406,경기,"경기도 부천시 길주로 87, 302호 (상동)",그랜드스크린골프
골프연습장업,2007,20071130,폐업,2016,20160129,경기,"경기도 부천시 송내대로265번길 17, 601~602호 (상동, 효성프라자)",필스크린골프
골프연습장업,2008,20080507,폐업,2016,20161212,경기,"경기도 부천시 부일로199번길 21, 404호 (상동, 황금프라자)",IS스크린골프
골프연습장업,1996,19960708,폐업,2016,20160106,경기,"경기도 고양시 일산동구 일산로 138  (백석동,일산테크노타운 부대동 지하 102,103,104호)",테크노타운골프스쿨
골프연습장업,2008,20080901,폐업,2016,20160512,경기,"경기도 고양시 덕양구 화정로 53-1,  610,611호 (화정동,글로리아프라자)",아이티온스크린골프
골프연습장업,2004,20041223,폐업,2016,20160427,경기,경기도 고양시 일산서구 경의로 886 (덕이동),그랜드 골프연습장
골프연습장업,2010,20100510,폐업,2016,20160504,경기,"경기도 고양시 덕양구 중앙로 605  (행신동,안디옥성결교회 스포츠센터 지하 2층)",안디옥스크린
골프연습장업,2013,20131025,폐업,2016,20161226,경기,경기도 고양시 일산동구 장항로 283 (장항동),장항IC골프존
골프연습장업,2014,20140418,폐업,2016,20160608,경기,"경기도 고양시 일산서구 강성로 256, B102호 (대화동, 성저마을2단지아파트)",세경스포츠월드
골프연습장업,2008,20080711,폐업,2016,20160428,경기,"경기도 고양시 일산서구 덕이로 30-8, B동 105~108호 (덕이동,양우시네플렉스)",로데오 스크린 골프존
골프연습장업,2013,20130508,폐업,2016,20161102,경기,경기도 고양시 일산서구 덕산로 277 (덕이동),뉴파스텔 골프클럽
