개방서비스명,인허가년도,인허가일자,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
무도장업,2017,20170510,폐업,2019,20190527,경기,경기도 수원시 팔달구 창룡대로8번길 34 (팔달로1가),황궁
무도장업,2015,20150211,폐업,2019,20190222,강원,강원도 강릉시 옥가로 61-136 (교동),솔향생활체육리듬연수원
빙상장업,2018,20181231,폐업,2019,20190227,경기,"경기도 고양시 일산서구 한류월드로 300, 원마운트 (대화동)",(주)원마운트
빙상장업,2018,20181221,폐업,2019,20190226,서울,"서울특별시 송파구 충민로 66, 가든파이브라이프 (문정동)",가든파이브 아이스링크
빙상장업,2018,20181221,폐업,2019,20190208,서울,"서울특별시 송파구 올림픽로 424, 올림픽공원 (방이동)",올림픽공원 스케이트장
빙상장업,2018,20181221,폐업,2019,20190531,세종,"세종특별자치시 한누리대로 2130, 세종시청 (보람동)",세종시청광장 야외스케이트장
빙상장업,2018,20181221,폐업,2019,20190220,충청,"충청남도 천안시 서북구 번영로 208, 오륜문 광장 (백석동)",천안종합운동장 야외스케이트장
빙상장업,2018,20181221,폐업,2019,20190314,서울,서울특별시 마포구 성암로 255 (주)문화방송 (상암동),MBC스케이트장
빙상장업,2019,20190103,폐업,2019,20190927,충청,"충청북도 청주시 서원구 예체로 118-1, 청주시민회관 (사직동)",(주)알앤알 스포츠
빙상장업,2017,20171229,폐업,2019,20190118,경기,"경기도 시흥시 서해안로 900, 시흥에코피아주식회사 (월곶동)",시흥 야외스케이트장
빙상장업,2019,20190111,폐업,2019,20191205,서울,"서울특별시 강남구 영동대로 513, 코엑스 (삼성동)",코엑스 K-POP광장 아이스런
요트장업,2016,20160601,폐업,2019,20190401,제주,제주특별자치도 제주시 조천읍 조함해안로 538,(주)돌핀레저
요트장업,2009,20090323,폐업,2019,20190529,경상,경상남도 창원시 성산구 삼귀로 131 (귀곡동),한국해양스포츠연수원
무도학원업,1995,19950223,폐업,2019,20190322,서울,"서울특별시 강서구 까치산로 76, 지층 (화곡동)",서울무도학원
무도학원업,2016,20160429,폐업,2019,20190613,경기,"경기도 용인시 기흥구 신갈로 52 (신갈동, 외환은행)",드림댄스학원
무도학원업,2011,20110112,폐업,2019,20190801,경기,"경기도 안양시 만안구 문예로 63, 지하1층 (안양동)",송수빈댄스스포츠학원
무도학원업,1998,19981026,폐업,2019,20190306,경기,경기도 평택시 평택로39번길 지하 14 (평택동),평택무도학원
무도학원업,2015,20150205,폐업,2019,20190320,부산,부산광역시 영도구 절영로13번길 12 (대교동2가),워킹무도학원
무도학원업,2009,20090108,폐업,2019,20190214,부산,"부산광역시 수영구 수영로 698-1 (광안동,4층)",유승희댄스스포츠
무도학원업,2000,20000703,폐업,2019,20190401,대구,대구광역시 달서구 월배로 457 (송현동),한일무도학원
무도학원업,1996,19961220,폐업,2019,20190630,대구,대구광역시 서구 팔달로 224  (원대동3가),연자
무도학원업,2005,20050707,폐업,2019,20190124,인천,"인천광역시 계양구 계산새로 71, A동 210,213호 (계산동,하이베라스)",스타댄스
무도학원업,2006,20060612,폐업,2019,20190827,서울,"서울특별시 강북구 도봉로 270-2, 지하1층 (미아동)",안세진 댄스
무도학원업,2003,20030318,폐업,2019,20190607,서울,"서울특별시 강북구 도봉로82길 14  (번동,4층)",국제스포츠댄스학원
무도학원업,1999,19990831,폐업,2019,20190717,울산,울산광역시 중구 당산4길 43  (우정동),등대무도학원
무도학원업,2012,20120130,폐업,2019,20191125,강원,강원도 원주시 우산초교길 15 (우산동),강원탑댄스아카데미
무도학원업,1999,19990426,폐업,2019,20191209,대전,"대전광역시 유성구 대학로 14, 4층 (봉명동)",J&S 댄스아카데미
무도학원업,2015,20150515,폐업,2019,20190103,대전,대전광역시 유성구 온천로 34 (봉명동),폭스댄스학원
무도학원업,2000,20000817,폐업,2019,20191031,대구,대구광역시 달성군 현풍읍 현풍중앙로21길 13,현풍댄스스포츠
무도학원업,2016,20160531,폐업,2019,20190816,부산,"부산광역시 부산진구 범일로 158, 3층 (범천동, 티웨딩홀 (구 황실예식장))",미스터신 댄스 아카데미
무도학원업,2013,20130118,폐업,2019,20191112,부산,부산광역시 부산진구 중앙대로909번길 35 (양정동),샐리주 댄스스포츠
무도학원업,2002,20021120,폐업,2019,20190326,부산,부산광역시 연제구 중앙대로 1116-8 (연산동),김형섭 댄스스포츠
무도학원업,2012,20120727,폐업,2019,20190611,부산,"부산광역시 동래구 충렬대로 251, 4층 (수안동)",오병호댄스스포츠
무도학원업,2010,20100525,폐업,2019,20190711,부산,부산광역시 동래구 충렬대로 256 (낙민동),비타민 댄스스포츠
무도학원업,2000,20001127,폐업,2019,20190225,부산,부산광역시 동래구 온천장로 5-1 (온천동),이소영댄스아카데미
무도학원업,2000,20000317,폐업,2019,20190816,경기,경기도 수원시 팔달구 덕영대로 891 (매산로1가),스타스포츠댄스무도학원
무도학원업,2016,20160530,폐업,2019,20190306,경기,"경기도 안성시 중앙로 366, 9층 1호 (석정동, 크리스탈빌딩)",월드 댄스 스포츠
무도학원업,2013,20130313,폐업,2019,20190311,강원,"강원도 인제군 인제읍 비봉로 16, 2층",박상운 댄스 스포츠 아카데미
무도학원업,2000,20000728,폐업,2019,20190312,대전,대전광역시 중구 동서대로 1307 (오류동),뉴욕댄스스포츠
무도학원업,2018,20180830,폐업,2019,20190927,경상,"경상북도 문경시 신흥로 177, 3층 (점촌동)",문경 댄스 학원
무도학원업,2002,20021204,폐업,2019,20191230,경기,"경기도 동두천시 어수로 74 (생연동,(지층))",동두천신천무도학원
무도학원업,2001,20010614,폐업,2019,20190422,강원,"강원도 강릉시 동부시장길 23, 3층 (옥천동)",현대무도학원
무도학원업,2015,20151106,폐업,2019,20191230,광주,"광주광역시 남구 대남대로203번길 3-9, 6층 (주월동, 변사또)",원무도학원
무도학원업,2011,20111031,폐업,2019,20191104,광주,"광주광역시 남구 서문대로 836 (주월동, sk텔레콤)",낙원무도학원
무도학원업,1993,19930325,폐업,2019,20191030,광주,"광주광역시 남구 백양로7번길 9, 고향마트 (백운동)",광남댄스무도학원
무도학원업,2015,20150402,폐업,2019,20191115,경기,"경기도 부천시 경인로 257, 3층 302호 (심곡본동)",코리아 댄스 스포츠 학원
무도학원업,1999,19990804,폐업,2019,20190120,인천,인천광역시 서구 염곡로 268  (석남동),천일무도학원
무도학원업,2011,20110504,폐업,2019,20190423,인천,"인천광역시 남동구 백범로 379 (간석동,지하1층)",금용댄스무도학원
무도학원업,2008,20080307,폐업,2019,20190129,경상,경상북도 영주시 영주로 198-1  (영주동),영주 댄스 스포츠
무도학원업,2006,20060126,폐업,2019,20190108,경상,"경상북도 상주시 남성로 72-4, 2층 (남성동)",대림무도학원
무도학원업,2016,20160921,폐업,2019,20190527,경기,"경기도 고양시 일산동구 무궁화로 32-21, 802호 (장항동, 메탈릭타워)",비바댄스스포츠
무도학원업,2016,20160713,폐업,2019,20191119,경기,"경기도 고양시 일산동구 무궁화로 34, 408호 (장항동, 남정씨티프라자)",홍미애 댄스스포츠 아카데미
무도학원업,2002,20020711,폐업,2019,20190805,전라,"전라남도 광양시 동광길 9  (중동,(지하1층))",스타무도학원
무도학원업,1998,19981130,폐업,2019,20190207,광주,광주광역시 북구 무등로202번길 18  (신안동),현대무도학원
무도학원업,2003,20030718,폐업,2019,20190430,제주,제주특별자치도 제주시 중앙로 184 (이도일동),국제댄스스포츠스쿨
무도학원업,2002,20021018,폐업,2019,20190808,제주,제주특별자치도 제주시 연동8길 7 (연동),수국무도학원
무도학원업,2000,20000425,폐업,2019,20191017,전라,전라남도 여수시 충무로 35 (교동),문종철댄스스포츠스쿨
무도학원업,2012,20120314,폐업,2019,20190331,경상,"경상남도 거제시 고현천로 28, 101호 (고현동, 신세계사우나)",김무길댄스아카데미
무도학원업,2019,20190228,폐업,2019,20190417,강원,강원도 강릉시 옥가로 61 (교동),솔향생활체육리듬연수원
무도학원업,2010,20100414,폐업,2019,20190808,제주,제주특별자치도 제주시 신광로 37 (연동),중앙무도학원
무도학원업,1999,19990921,폐업,2019,20190808,제주,제주특별자치도 제주시 은남2길 39 (연동),남경무도학원
무도학원업,2017,20170608,폐업,2019,20190222,경상,경상남도 창원시 마산합포구 남성로 79 (수성동),해강무도학원
무도학원업,2007,20071114,폐업,2019,20190311,경상,"경상남도 창원시 마산합포구 허당로 84  (산호동,(구)가야백화점 3층)",북성댄스스포츠무도학원
무도학원업,2003,20030310,폐업,2019,20190424,경상,경상북도 구미시 인동중앙로7길 13 (황상동),인동댄스학원
무도학원업,2019,20190317,폐업,2019,20191227,경기,"경기도 양주시 옥정로 196, 파스텔시티 6층 608호 (옥정동)",S댄스스포츠
무도학원업,2017,20170914,폐업,2019,20190221,경기,"경기도 하남시 미사강변중앙로 220, 1006호 (망월동, 우성미사타워)",강향숙 댄스스포츠
무도학원업,2018,20180111,폐업,2019,20190903,충청,충청남도 당진시 당진중앙2로 33-3 (읍내동),신세계댄스스포츠
무도학원업,2012,20120305,폐업,2019,20190719,전라,전라북도 정읍시 서부로 36 (연지동),정읍댄스스포츠학원
무도학원업,2012,20120807,폐업,2019,20191017,전라,전라북도 전주시 덕진구 기린대로 357 (금암동),강동희 댄스스포츠 아카데미
무도학원업,2006,20061124,폐업,2019,20191017,전라,전라북도 전주시 덕진구 가리내로 27 (금암동),월드댄스스포츠아카데미
무도학원업,2005,20050711,폐업,2019,20190328,전라,"전라북도 전주시 덕진구 백제대로 545  (금암동,3층)",오은미 밸리댄스 아카데미
무도학원업,2013,20130530,폐업,2019,20190619,경상,"경상북도 구미시 금오시장로4길 8, 2층 (원평동)",댄스스포츠 동아리
무도학원업,2016,20160708,폐업,2019,20190722,대전,대전광역시 대덕구 신탄진로 833 (신탄진동),신탄국제댄스무도학원
무도학원업,2003,20031217,폐업,2019,20190909,대구,대구광역시 남구 성당로 214 (대명동),J 무도학원
무도학원업,1992,19920922,폐업,2019,20190816,대구,대구광역시 서구 팔달로 152  (비산동),팔달
무도학원업,1992,19920821,폐업,2019,20190128,대구,대구광역시 서구 서대구로2길 23-1 (내당동),평리
무도학원업,2015,20150616,폐업,2019,20191227,대구,"대구광역시 동구 동대구로 586, 5층 (신암동)",YS댄스스튜디오
무도학원업,2005,20051215,폐업,2019,20190726,대구,"대구광역시 동구 화랑로25길 7 (효목동,지하1층)",동구무도학원
무도학원업,1998,19980504,폐업,2019,20191128,대구,"대구광역시 동구 동부로 6  (신천동,2층)",전성조 무도학원
무도학원업,2002,20021014,폐업,2019,20190322,광주,광주광역시 서구 천변좌로 66 (광천동),뱅뱅무도학원
골프연습장업,2005,20050622,폐업,2019,20191227,대구,"대구광역시 북구 칠곡중앙대로 442, 지하1층 (읍내동)",천원 웰빙
골프연습장업,2013,20130315,폐업,2019,20191031,대전,"대전광역시 대덕구 계족산로81번길 74, 9층 (송촌동)",골프존S비젼
골프연습장업,2010,20100119,폐업,2019,20190830,경상,경상남도 창원시 진해구 만금로 11 (용원동),두원스크린골프
골프연습장업,2009,20090224,폐업,2019,20191118,경상,경상남도 창원시 진해구 여좌천로 214 (태백동),골프랜드 스크린
골프연습장업,2009,20090716,폐업,2019,20190911,경상,"경상남도 창원시 마산합포구 3·15대로 154, B101~105호 (월포동, 벽산블루밍 상가)",벽산드림실내골프연습장
골프연습장업,2008,20081216,폐업,2019,20191226,경상,"경상남도 창원시 진해구 진해대로 664, B101호 (경화동, 성호빌라)",권민구와 골프치는 사람들
골프연습장업,2007,20071030,폐업,2019,20190131,경상,"경상남도 김해시 삼문로 25, 903호 (대청동, 플러스빌딩)",필정골프
골프연습장업,2008,20080520,폐업,2019,20190612,경상,"경상남도 김해시 분성로 122, 2층 (외동)",스마트스크린골프
골프연습장업,2011,20111206,폐업,2019,20190329,경상,경상남도 창원시 진해구 냉천로 74 (석동),OK 실내골프연습장
골프연습장업,2007,20071226,폐업,2019,20190319,경상,"경상남도 김해시 내외중앙로102번길 15, 1층 (내동)",가야스크린골프
골프연습장업,2009,20090527,폐업,2019,20190920,경상,"경상남도 김해시 율하3로 49, 701호 (율하동, 유성프라자)",율하스크린골프
골프연습장업,2008,20081218,폐업,2019,20190809,경상,"경상남도 김해시 번화1로79번길 2, 1001호 (대청동, 센터빌딩)",이글실내골프연습장
골프연습장업,1999,19991030,폐업,2019,20191223,경상,경상남도 거제시 옥포로20길 39 (옥포동),옥포골프연습장
골프연습장업,2015,20150105,폐업,2019,20190220,경상,경상남도 거제시 거제중앙로1길 16-13 (상동동),진스크린골프연습장
골프연습장업,2011,20111206,폐업,2019,20190401,경상,"경상남도 김해시 진영읍 김해대로365번길 20, 301호 (N/C타워)",J&J스크린골프
골프연습장업,2012,20120614,폐업,2019,20191209,경상,"경상남도 김해시 번화1로67번길 12, 801호 (대청동)",노블레스골프스쿨
골프연습장업,2013,20130228,폐업,2019,20190904,경상,경상남도 김해시 상동면 장척로 424,상동스크린골프연습장
골프연습장업,2014,20140409,폐업,2019,20190814,경상,"경상남도 김해시 활천로255번길 10, 2층 (삼방동)",전종희매직골프
골프연습장업,2014,20140410,폐업,2019,20190809,경상,"경상남도 김해시 번화1로 82, 502호 (대청동)",옥스포드골프아카데미
골프연습장업,2010,20101217,폐업,2019,20190326,경상,경상남도 진주시 신평공원길7번길 9 (평거동),J 골프스크린
골프연습장업,2014,20140822,폐업,2019,20190725,경상,경상남도 진주시 말티고개로123번길 8-1 (초전동),J골프아카데미
골프연습장업,2011,20110811,폐업,2019,20190808,경상,"경상남도 김해시 번화1로44번길 26, 702호 (대청동, 사파이어빌딩)",스타스크린골프
골프연습장업,2007,20070530,폐업,2019,20191029,경상,경상남도 창원시 진해구 냉천로108번길 6 (자은동),성원골프연습장
골프연습장업,2011,20110518,폐업,2019,20190502,경상,"경상남도 창원시 성산구 마디미로43번길 4  (상남동,청해플라자 10층 1001호)",골프텍스크린연습장
골프연습장업,2012,20120807,폐업,2019,20191231,울산,울산광역시 북구 제내1길 6 (신천동),그라시아골프클럽
골프연습장업,2013,20130829,폐업,2019,20191231,울산,울산광역시 북구 제내1길 6 (신천동),그라시아골프클럽
골프연습장업,2008,20081017,폐업,2019,20190107,울산,"울산광역시 울주군 범서읍 점촌4길 83, 한신아파트 상가동 2층",썬스크린골프연습장
골프연습장업,2006,20060727,폐업,2019,20190531,울산,울산광역시 울주군 범서읍 천상1길 19-11,SUN 스크린골프
골프연습장업,1995,19951127,폐업,2019,20190313,울산,울산광역시 북구 괴정1길 120 (매곡동),북울산골프연습장
골프연습장업,2012,20121107,폐업,2019,20191113,울산,울산광역시 울주군 언양읍 헌양길 148,언양올레골프존
골프연습장업,2013,20130722,폐업,2019,20190613,울산,"울산광역시 울주군 언양읍 동부7길 4, 2층",동부스크린골프
골프연습장업,2009,20090708,폐업,2019,20190103,전라,"전라북도 군산시 나운5길 16  (나운동,2층)",버디스크린골프
골프연습장업,2012,20120618,폐업,2019,20190520,충청,충청남도 아산시 둔포면 충무로 1863,둔포스크린골프
골프연습장업,2015,20150623,폐업,2019,20191202,충청,충청남도 논산시 연무읍 연무로 160,연무대실내골프연습장
골프연습장업,2007,20070403,폐업,2019,20191203,충청,충청남도 논산시 성동면 성동로527번길 22,그린실내골프연습장
골프연습장업,2008,20081009,폐업,2019,20191128,충청,충청남도 논산시 대학로 24 (내동),논산골프클럽
골프연습장업,1995,19950726,폐업,2019,20190919,충청,충청남도 아산시 번영로234번길 16  (모종동),한마음골프연습장
골프연습장업,2012,20121101,폐업,2019,20190326,충청,충청남도 공주시 백미고을길 10-1 (금성동),에이스실내골프장
골프연습장업,2009,20090409,폐업,2019,20190927,서울,"서울특별시 강남구 남부순환로 3008  (대치동,현대증권빌딩 지하1층)",파티골프(395)
골프연습장업,2019,20190107,폐업,2019,20190730,대구,"대구광역시 달성군 화원읍 명천로 246, 2층",MK골프
골프연습장업,2019,20190327,폐업,2019,20190604,제주,"제주특별자치도 제주시 건주로4길 10-4, 삼화센트럴타워 6층 601호 (도련일동)",더원골프연습장
골프연습장업,1994,19940124,폐업,2019,20190116,대구,대구광역시 남구 대명남로 130 (대명동),대덕골프클럽
골프연습장업,2012,20121012,폐업,2019,20191206,대구,대구광역시 서구 국채보상로 400 (비산동),팡팡골프존
골프연습장업,2007,20071228,폐업,2019,20190729,대구,"대구광역시 달성군 논공읍 논공로9길 74 (2,3층)",월드스크린골프연습장
골프연습장업,2008,20080724,폐업,2019,20190718,대구,대구광역시 달성군 다사읍 서재로 121,서재 스크린 골프연습장
골프연습장업,2010,20100402,폐업,2019,20190715,대구,"대구광역시 달성군 다사읍 달구벌대로 889, 701호 (대흥빌딩)",세룡골프아카데미
골프연습장업,2006,20060525,폐업,2019,20190718,대구,대구광역시 달성군 다사읍 서재로12길 51,미라벨골프클럽
골프연습장업,2010,20100402,폐업,2019,20190823,대구,"대구광역시 북구 호국로57길 6 (서변동, 유니버시아드레포츠센터 지상6층)",올래 스크린골프장
골프연습장업,2007,20070427,폐업,2019,20190109,경상,경상남도 양산시 덕계서로 109 (덕계동),태양무지개골프연습장
골프연습장업,2009,20090504,폐업,2019,20190226,경상,"경상남도 창원시 마산합포구 동서동3길 16,  501호 (신포동1가,신우희가로 밀리온상가)",이글골프클럽
골프연습장업,2011,20110304,폐업,2019,20190910,경상,경상남도 창원시 진해구 벚꽃로 82 (충무동),장복상사 골프연습장
골프연습장업,2013,20130730,폐업,2019,20191119,경상,경상남도 창원시 진해구 용원서로31번길 16 (용원동),MJ골프피팅필스크린골프
골프연습장업,2004,20041006,폐업,2019,20191226,경상,경상남도 창원시 진해구 자은로28번길 3-2 (자은동),로얄골프아카데미
골프연습장업,2012,20121227,폐업,2019,20190924,경상,경상남도 창원시 진해구 진해대로1046번길 10 (풍호동),포스원 골프 연습장
골프연습장업,2013,20130107,폐업,2019,20190923,경상,경상남도 창원시 진해구 동진로 138 (덕산동),송림골프연습장
골프연습장업,2008,20080328,폐업,2019,20191206,전라,전라북도 부안군 부안읍 당산로 39,굿샷 스크린골프연습장
골프연습장업,2008,20080617,폐업,2019,20190405,전라,"전라북도 전주시 완산구 따박골2길 16, 지하층 (중화산동2가, 거성그린맨션상가동)",스크린 골프연습장
골프연습장업,2008,20080619,폐업,2019,20190626,전라,전라북도 전주시 완산구 모악로 4704 (평화동2가),평화스크린 골프 연습장
골프연습장업,2003,20030722,폐업,2019,20191016,전라,"전라북도 전주시 덕진구 구총목로 5  (인후동1가,3층)",아중스포레츠
골프연습장업,2011,20110426,폐업,2019,20191021,전라,"전라북도 전주시 덕진구 시천로 35  (송천동1가,5층)",현 골프연습장
골프연습장업,2011,20110601,폐업,2019,20190930,전라,전라북도 전주시 완산구 서원로 193 (효자동1가),효자 스크린골프
골프연습장업,2012,20120213,폐업,2019,20191127,전라,"전라북도 전주시 덕진구 두간로 22, 2층 (송천동1가)",노원호 골프아카데미
골프연습장업,2009,20090619,폐업,2019,20191021,전라,"전라북도 전주시 덕진구 송천중앙로 154, 5층 502호 (송천동1가)",송천 스크린 골프
골프연습장업,2005,20051011,폐업,2019,20191122,전라,"전라북도 전주시 덕진구 정언신로 161 (우아동2가,2층)",아중실내골프연습장
골프연습장업,2014,20141001,폐업,2019,20190730,전라,"전라북도 전주시 완산구 중화산로 68, 5층 503호 (중화산동2가)",포시즌 스크린 골프
골프연습장업,2015,20150424,폐업,2019,20191230,전라,전라북도 전주시 덕진구 기지로 82 (중동),e골프
