개방서비스명,인허가년도,인허가일자,영업상태명,폐업년도,폐업일자,위치,도로명전체주소,사업장명
수영장업,2006,20061004,폐업,2018,20180801,강원,강원도 원주시 남원로 551 (명륜동),원주국민체육센터
수영장업,2008,20080502,폐업,2018,20181231,경상,경상북도 칠곡군 왜관읍 관문로1길 32,칠곡수영장
수영장업,2015,20150804,폐업,2018,20180305,전라,전라남도 장성군 장성읍 안평장동길 13,학교가자캠핑장
수영장업,2004,20040622,폐업,2018,20181004,광주,광주광역시 북구 우치로 677 (생용동),광주패밀리랜드 수영장
수영장업,2008,20080602,폐업,2018,20180718,경기,"경기도 포천시 화현면 화동로432번길 26 (508-1, 508-2, 509-4)",운악수영장
수영장업,1991,19910708,폐업,2018,20181101,제주,제주특별자치도 제주시 삼무로 67 (연동),(주)지앤엘 더호텔제주수영장
수영장업,2003,20030304,폐업,2018,20180720,경상,경상남도 사천시 사남면 삼상로 832,진분계실외수영장
수영장업,2002,20021227,폐업,2018,20181218,경기,"경기도 안양시 동안구 관악대로 183 (비산동, 동양월드타워)",도도 스포츠센터
수영장업,2016,20160721,폐업,2018,20180510,전라,"전라북도 전주시 완산구 원효자길 20, 1층 (효자동2가)",웰니스업
수영장업,2014,20140725,폐업,2018,20180131,전라,전라북도 전주시 완산구 학전길 13 (원당동),학전 수영장
수영장업,2018,20180706,폐업,2018,20180826,경상,경상북도 문경시 가은읍 왕능길 114,에코랄라 워터랜드
썰매장업,2018,20181221,폐업,2018,20181231,부산,"부산광역시 해운대구 APEC로 30, 벡스코제2전시장 1층 4C,D,E,F호 (우동)",실내썰매 키즈월드 시즌2
썰매장업,2018,20180212,폐업,2018,20180218,경기,경기도 평택시 진위면 진위로 104,케이원 거인기획
썰매장업,2012,20121224,폐업,2018,20181219,경기,경기도 파주시 탄현면 얼음실로 132,(주)한성레포츠
썰매장업,1998,19980206,폐업,2018,20180917,충청,충청남도 아산시 영인면 아산온천로 16-26,영인산자연휴양림썰매장
썰매장업,2017,20170117,폐업,2018,20181226,서울,"서울특별시 도봉구 도봉로168길 30 (도봉동, 성균관대학교종합운동장)",도봉튜빙눈썰매장
썰매장업,2015,20150105,폐업,2018,20180912,대구,대구광역시 달성군 가창면 가창로175길 8,리안기획
썰매장업,2003,20030705,폐업,2018,20181023,강원,강원도 홍천군 서면 한치골길 262,대명비발디파크눈썰매장
썰매장업,2016,20161216,폐업,2018,20180412,부산,"부산광역시 해운대구 APEC로 30, 3층 5B호 (우동, 벡스코제2전시장)",실내썰매 키즈월드 시즌4
썰매장업,2008,20080102,폐업,2018,20180813,강원,강원도 춘천시 동면 금옥길 228,옥광산 눈썰매장
썰매장업,2017,20170727,폐업,2018,20181206,경기,"경기도 시흥시 서해안로 900 (월곶동, 시흥에코피아주식회사)",월곶에코피아 사계절 썰매장
썰매장업,2018,20180711,폐업,2018,20180823,인천,"인천광역시 미추홀구 매소홀로 618, 문학경기장 (문학동)",문학워터파크
썰매장업,2017,20171215,폐업,2018,20180305,인천,"인천광역시 미추홀구 매소홀로 618, 문학경기장 (문학동)",문학경기장 눈썰매장
썰매장업,2017,20170713,폐업,2018,20180305,인천,"인천광역시 미추홀구 매소홀로 618 (문학동, 문학경기장)",문학워터파크
썰매장업,2017,20171201,폐업,2018,20180502,경기,경기도 고양시 일산서구 킨텍스로 217-60 (대화동),상상체험 키즈월드 실내썰매 시즌6
썰매장업,2013,20131230,폐업,2018,20180129,강원,강원도 정선군 고한읍 고한7길 348,(주)강원랜드
썰매장업,2016,20161216,폐업,2018,20180315,경상,"경상남도 김해시 인제로 368 (삼방동, 가야랜드)",가야랜드 눈썰매장
무도장업,2012,20121212,폐업,2018,20180202,서울,서울특별시 동대문구 천호대로 313 (답십리동),써니 무도장
무도장업,2018,20180319,폐업,2018,20180320,서울,서울특별시 마포구 성미산로 157 (연남동),와드 피티 스튜디오
무도장업,2018,20180529,폐업,2018,20180718,강원,강원도 강릉시 옥가로50번길 2 (옥천동),영동콜라텍
무도장업,2015,20150316,폐업,2018,20180202,서울,서울특별시 동대문구 장한로2길 36 (장안동),두봉무도장
무도장업,2003,20030528,폐업,2018,20180406,경기,경기도 광명시 오리로 865 (철산동),청산 무도학원
무도장업,2016,20160804,폐업,2018,20180109,경기,"경기도 시흥시 중심상가로 195, 4층(일부), 5층호 (정왕동, 수창빌딩)",지존 당구장
무도장업,2013,20130513,폐업,2018,20180129,전라,전라북도 전주시 완산구 태평5길 10 (서노송동),라도 콜라텍
빙상장업,2017,20171222,폐업,2018,20180314,충청,"충청북도 청주시 서원구 흥덕로 69, 예술의 전당 (사직동)",청주 야외스케이트장
빙상장업,2002,20020828,폐업,2018,20181031,대전,대전광역시 서구 남선로 66  (탄방동),남선공원종합체육관
빙상장업,2017,20171221,폐업,2018,20180309,경상,"경상북도 포항시 남구 희망대로 810, 포항종합공설운동장 (대도동)",포항 야외스케이트장
빙상장업,2017,20171215,폐업,2018,20180214,서울,"서울특별시 송파구 올림픽로 424, 올림픽공원 (방이동)",올림픽스케이트장
빙상장업,2017,20171219,폐업,2018,20180319,서울,"서울특별시 영등포구 여의공원로 68, 여의도공원 문화의마당 (여의도동)",여의아이스파크
빙상장업,2017,20171201,폐업,2018,20180303,제주,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,(주)람정제주개발
빙상장업,2017,20171222,폐업,2018,20180306,경기,"경기도 고양시 일산서구 한류월드로 300, 원마운트 (대화동)",(주)원마운트
빙상장업,2017,20171220,폐업,2018,20180221,충청,"충청남도 천안시 서북구 번영로 208, 종합운동장 (백석동)",천안시 종합운동장 야외스케이트장
무도학원업,2003,20030118,폐업,2018,20180116,경상,경상남도 하동군 금남면 섬진강대로 971,전도무도학원
무도학원업,2010,20101004,폐업,2018,20180420,경기,"경기도 안양시 동안구 관평로182번길 23,  308호 (관양동,무지개상가)",카라 댄스스포츠학원
무도학원업,2009,20090326,폐업,2018,20180928,경기,"경기도 평택시 통복로32번길 53-10, 2층 (평택동)",제일무도학원
무도학원업,2008,20080129,폐업,2018,20180524,충청,"충청남도 서산시 읍내1로 48, 2층 (읍내동)",미래댄스스포츠학원
무도학원업,2002,20020907,폐업,2018,20181010,부산,부산광역시 사상구 사상로224번길 7  (괘법동),성일무도학원
무도학원업,2018,20180322,폐업,2018,20180816,대구,"대구광역시 달서구 이곡서로 13, 5층 (이곡동)",연지 댄스학원
무도학원업,2003,20030412,폐업,2018,20180313,대구,"대구광역시 달서구 월배로 456  (송현동,2층)",탑무도학원
무도학원업,1997,19970411,폐업,2018,20181101,대구,대구광역시 수성구 명덕로 428 (수성동2가),태능무도학원
무도학원업,2000,20000107,폐업,2018,20180103,대구,대구광역시 달서구 상화북로 180  (상인동),강혜란무도학원
무도학원업,2005,20050318,폐업,2018,20181218,충청,충청북도 청주시 흥덕구 강내면 월곡길 5,미호 댄스스포츠 스쿨
무도학원업,1999,19990814,폐업,2018,20180228,충청,충청북도 청주시 서원구 1순환로 635 (사창동),미주무도학원
무도학원업,1998,19980408,폐업,2018,20180202,서울,"서울특별시 동대문구 천호대로 317 (답십리동,5층)",국제무도학원
무도학원업,2002,20020723,폐업,2018,20180202,서울,"서울특별시 동대문구 장한로 106 (장안동,(3층))",중앙댄스 아카데미
무도학원업,2015,20150316,폐업,2018,20180202,서울,서울특별시 동대문구 장한로2길 36 (장안동),두봉무도학원
무도학원업,1999,19991122,폐업,2018,20180202,서울,"서울특별시 동대문구 답십리로 10 (용두동,2층)",법인현대스포츠
무도학원업,2000,20001122,폐업,2018,20180202,서울,서울특별시 동대문구 장한로21길 11-12 (장안동),한양
무도학원업,1999,19991230,폐업,2018,20180202,서울,"서울특별시 동대문구 천호대로 305 (답십리동,지하1층)",성원스포츠댄스학원
무도학원업,2002,20020906,폐업,2018,20180711,서울,서울특별시 강동구 양재대로 1453 (길동),뉴서울댄스스포츠
무도학원업,2003,20030805,폐업,2018,20180103,울산,울산광역시 중구 당산길 10  (우정동),코리아무도학원
무도학원업,2001,20010829,폐업,2018,20181127,부산,부산광역시 중구 흑교로 10-1 (부평동2가),황실무도학원
무도학원업,1996,19960831,폐업,2018,20180504,부산,부산광역시 금정구 서동로 199 (서동),예술무도학원
무도학원업,2017,20171219,폐업,2018,20181231,대전,"대전광역시 유성구 온천서로 2, 럭키타워 7층 (봉명동)",럭키댄스스포츠학원(동호회)
무도학원업,2001,20010416,폐업,2018,20180712,대전,대전광역시 동구 대전로 713 (인동),로드 댄스 스포츠
무도학원업,2012,20120926,폐업,2018,20180620,전라,전라북도 익산시 중앙로3길 26-21 (창인동1가),백인순댄스스포츠
무도학원업,2007,20071018,폐업,2018,20180530,경기,경기도 의정부시 태평로 12-1 (의정부동),비젼스포츠댄스스쿨
무도학원업,2017,20170125,폐업,2018,20181023,부산,"부산광역시 부산진구 새싹로8번길 36, 4층 (부전동)",스타댄스
무도학원업,2000,20001019,폐업,2018,20180820,부산,부산광역시 부산진구 중앙대로755번길 10 (부전동),서울스포츠회관
무도학원업,2005,20050407,폐업,2018,20180516,부산,"부산광역시 동구 범일로 109, 5층 (범일동)",국제무도학원
무도학원업,2011,20110317,폐업,2018,20180524,부산,부산광역시 동래구 금강로 154 (온천동),온천스포츠학원
무도학원업,2001,20010817,폐업,2018,20180704,부산,부산광역시 동래구 온천장로 114 (온천동),주효진 댄스스포츠
무도학원업,1999,19991002,폐업,2018,20181218,서울,서울특별시 종로구 동호로 408 (종로5가),은이 무도학원
무도학원업,2005,20051107,폐업,2018,20180313,경기,"경기도 군포시 산본로323번길 13  (산본동,군포상가 지층)",산본무도학원
무도학원업,1993,19930707,폐업,2018,20181001,인천,인천광역시 동구 화도진로7번길 15 (금곡동),중앙무도학원
무도학원업,2013,20131125,폐업,2018,20181122,대전,대전광역시 중구 대종로584번길 55 (선화동),코리아댄스아카데미
무도학원업,2013,20130225,폐업,2018,20180405,강원,강원도 춘천시 춘천로 199 (효자동),황희중&길경댄스스포츠스쿨
무도학원업,2016,20160322,폐업,2018,20180927,강원,"강원도 강릉시 옥천로 63, 3층 (옥천동)",코리아 댄스스포츠 학원
무도학원업,2003,20030306,폐업,2018,20180302,경상,경상남도 거창군 거창읍 강남로 192 (거창무도학원),거창무도학원
무도학원업,2003,20030306,폐업,2018,20180222,경상,경상남도 거창군 거창읍 중앙로 143,홍승무도학원
무도학원업,1998,19980521,폐업,2018,20181227,경기,경기도 안산시 단원구 고잔1길 70  (고잔동),중앙댄스학원
무도학원업,2015,20150109,폐업,2018,20180604,경기,경기도 김포시 통진읍 김포대로2244번길 36,마송마당
무도학원업,2016,20160518,폐업,2018,20180619,경기,"경기도 부천시 경인로 326-1, 지층 (소사본동)",삼성무도학원
무도학원업,2006,20060106,폐업,2018,20181106,경기,"경기도 부천시 부천로 60-1, 3층 (심곡동)",김미자무도학원
무도학원업,2002,20020719,폐업,2018,20180222,인천,인천광역시 미추홀구 경인로325번길 18  (주안동),우정무도학원
무도학원업,2015,20150715,폐업,2018,20180108,서울,서울특별시 성동구 자동차시장1길 85 (용답동),아가페 스포츠
무도학원업,2001,20011114,폐업,2018,20180530,경기,"경기도 성남시 수정구 수정남로144번길 1 (신흥동,2층)",철무도학원
무도학원업,2007,20071108,폐업,2018,20180912,전라,전라남도 순천시 팔마로 39-1 (장천동),김프로댄스교실(2층)
무도학원업,2000,20000907,폐업,2018,20180326,전라,전라남도 광양시 광양읍 칠성1길 55-7,남진무도학원
무도학원업,2000,20000320,폐업,2018,20180702,전라,전라남도 광양시 광양읍 인서6길 25,광양무도학원
무도학원업,2017,20171213,폐업,2018,20181213,경상,경상북도 고령군 대가야읍 시장길 48,고령무도학원
무도학원업,2005,20050310,폐업,2018,20180620,강원,강원도 강릉시 동부시장1길 6 (옥천동),우리댄스포츠아카데미
무도학원업,2011,20110622,폐업,2018,20180227,대구,대구광역시 중구 달성로 72-13 (시장북로),동경무도학원
무도학원업,2003,20030410,폐업,2018,20180903,대구,대구광역시 중구 경상감영1길 56 (향촌동),은빈무도학원
무도학원업,1999,19990907,폐업,2018,20181231,제주,제주특별자치도 제주시 서사로 111  (삼도일동),서사라무도학원
무도학원업,1999,19990906,폐업,2018,20180911,제주,제주특별자치도 제주시 서광로 289-1 (이도일동),광양무도학원
무도학원업,2017,20170810,폐업,2018,20180628,제주,"제주특별자치도 제주시 서광로 184, 지하2층 (삼도일동)",전원댄스스포츠
무도학원업,2009,20090720,폐업,2018,20180629,제주,제주특별자치도 제주시 서광로 167 (용담일동),탐라무도학원
무도학원업,1999,19990910,폐업,2018,20180911,제주,제주특별자치도 제주시 동광로 51 (이도일동),중앙무도학원
무도학원업,1999,19991004,폐업,2018,20180612,제주,제주특별자치도 제주시 관덕로6길 17 (삼도이동),삼다무도학원
무도학원업,1999,19990920,폐업,2018,20180612,제주,제주특별자치도 제주시 서사로 25 (삼도이동),신천지무도학원
무도학원업,1999,19990920,폐업,2018,20180702,제주,제주특별자치도 제주시 서광로 166 (오라일동),탐라무도학원
무도학원업,2011,20110119,폐업,2018,20181004,경상,"경상남도 창원시 마산회원구 북성로 152, 2층 (회원동)",제일무도학원
무도학원업,2003,20031209,폐업,2018,20181126,경상,"경상남도 창원시 성산구 용지로113번길 23  (중앙동,4층)",오거리무도학원
무도학원업,2002,20021001,폐업,2018,20180928,경기,"경기도 평택시 평택로 68, 2층 (평택동)",뉴서울 무도학원
무도학원업,2001,20010615,폐업,2018,20181227,충청,"충청남도 천안시 서북구 봉정로 116, 4층 (성정동)",아카데미댄스스포츠
무도학원업,2003,20030320,폐업,2018,20180705,전라,전라북도 전주시 완산구 풍남문4길 15-25  (전동3가),도레미댄스스포츠아카데미
무도학원업,2013,20131014,폐업,2018,20181224,경상,"경상남도 창원시 성산구 상남로 89, 3층 2-3호 (상남동, 화신상가)",석무댄스스포츠연수무도학원
무도학원업,2011,20111108,폐업,2018,20180110,경상,"경상남도 창원시 성산구 용지로121번길 11, 지하 1층 (중앙동)",현대무도학원
무도학원업,2011,20110908,폐업,2018,20181219,경상,경상남도 양산시 북안남8길 9 (북부동),양산댄스스포츠학원
무도학원업,2014,20140923,폐업,2018,20180910,경상,경상북도 문경시 가은읍 가은3길 24,우리댄스학원
무도학원업,2017,20170222,폐업,2018,20181129,대구,"대구광역시 남구 성당로 170-2, 3층 (대명동)",성당무도학원
무도학원업,1998,19980819,폐업,2018,20181101,대구,대구광역시 동구 신암남로 91-1 (신암동),국제스포츠
골프연습장업,2009,20090611,폐업,2018,20180108,광주,"광주광역시 서구 상무대로867번길 22, 1층 (치평동)",그늘집
골프연습장업,2009,20090930,폐업,2018,20180410,광주,"광주광역시 서구 상무민주로 95, 4층 (쌍촌동)",아이샷 골프스쿨
골프연습장업,2007,20071112,폐업,2018,20181226,광주,"광주광역시 서구 시청로 57, 4층 (치평동, 성환메드로빌딩)",마이다스골프클럽
골프연습장업,2010,20100512,폐업,2018,20181023,대전,대전광역시 대덕구 대전천북로 270 (오정동),스크린골프넷
골프연습장업,2017,20170406,폐업,2018,20181228,부산,"부산광역시 강서구 명지국제8로 243, 8층층 801,802호 (명지동)",타이거 골프 아카데미
골프연습장업,2008,20080818,폐업,2018,20180528,경상,경상북도 영천시 완산로 64-34 (완산동),태화실내골프연습장
골프연습장업,2015,20150825,폐업,2018,20180607,경상,"경상북도 안동시 퇴계로 215, 1층 (안막동)",JS골프연습장
골프연습장업,2010,20100413,폐업,2018,20181207,경상,"경상남도 창원시 마산합포구 산호동로 1 (산호동,303호)",선골프존
골프연습장업,2012,20120712,폐업,2018,20181219,경상,경상남도 창원시 마산회원구 내서읍 삼계로 141,골프존투어연습장
골프연습장업,2009,20090619,폐업,2018,20180201,경상,경상남도 창원시 마산회원구 내서읍 중리2길 47 (1층),왕과비스크린골프연습장
골프연습장업,2009,20090414,폐업,2018,20181219,경상,"경상남도 창원시 성산구 가양로124번길 5-11, 7층 (대방동, 골든프라자)",신대방OK골프존스크린
골프연습장업,2009,20090525,폐업,2018,20180531,경상,"경상남도 김해시 구지로 26, 302호 (내동, 성보빌딩)",나이스버디 스크린골프
골프연습장업,2012,20121212,폐업,2018,20181016,경상,경상남도 거제시 아주2로2길 32 (아주동),드래곤스크린골프
골프연습장업,2007,20070730,폐업,2018,20181218,경상,경상남도 창원시 마산회원구 3·15대로 753 (합성동),월드골프연습장
골프연습장업,2006,20060818,폐업,2018,20181224,경상,"경상남도 창원시 마산회원구 양덕서8길 25 (양덕동, 한일상가 지하층 102호)",한일스크린골프
골프연습장업,2011,20110603,폐업,2018,20180709,울산,울산광역시 북구 신답로 48 (상안동),프리지아스크린골프클럽
골프연습장업,2009,20090317,폐업,2018,20180423,울산,"울산광역시 울주군 두동면 두동로 1355-50, 1동",일신랜드스크린골프
골프연습장업,2009,20090610,폐업,2018,20180426,울산,울산광역시 울주군 삼남면 서상평길 33-6 (1층),골프N
골프연습장업,2010,20100225,폐업,2018,20180125,울산,울산광역시 북구 명촌20길 13 (진장동),울산지스윙
골프연습장업,2010,20100629,폐업,2018,20180329,울산,울산광역시 북구 화동로 32-6 (화봉동),베네스트스크린골프
골프연습장업,1989,19891214,폐업,2018,20180423,울산,울산광역시 울주군 온양읍 상발2길 20-1,울산온천골프연습장
골프연습장업,2012,20121112,폐업,2018,20180430,울산,울산광역시 울주군 범서읍 구영로 94,메인스크린골프
골프연습장업,2009,20090821,폐업,2018,20180511,울산,울산광역시 울주군 두동면 계명로 120,봉계스크린골프
골프연습장업,2010,20100511,폐업,2018,20180406,전라,"전라북도 군산시 관여길 11 (미룡동,2층)",나라골프존
골프연습장업,2009,20090813,폐업,2018,20180629,충청,충청남도 논산시 중앙로398번길 7-6  (취암동),논산스크린골프
골프연습장업,2012,20121002,폐업,2018,20180402,충청,충청남도 아산시 배방읍 배방로 109,명품스크린골프
골프연습장업,2013,20130109,폐업,2018,20180504,충청,충청남도 아산시 탕정면 탕정면로 46,탕정골프존
골프연습장업,2009,20090330,폐업,2018,20181231,충청,충청남도 아산시 배방읍 배방로 210,배방골프존
골프연습장업,2010,20100430,폐업,2018,20181004,충청,충청남도 아산시 배방읍 북수로 99 (2층),삼성골프존
골프연습장업,2010,20100210,폐업,2018,20180803,충청,"충청남도 아산시 온천대로 1626-7 (풍기동,아울렛부티크상가 5동 2층(201~206))",팀골프스크린
골프연습장업,2010,20101109,폐업,2018,20180627,충청,충청남도 예산군 삽교읍 윤봉길로 1577,삽교스크린골프
골프연습장업,2009,20090501,폐업,2018,20180521,경기,"경기도 오산시 운천로 78 (오산동, 운암프라자3차)",운암스크린골프존
골프연습장업,2009,20091111,폐업,2018,20181210,경기,경기도 포천시 일동면 화동로 1037,일동스크린골프
골프연습장업,2010,20100421,폐업,2018,20181210,경기,경기도 포천시 영중면 양문로10길 11 (2층),우리스크린골프클럽
골프연습장업,2007,20070822,폐업,2018,20181203,경기,경기도 포천시 가산면 우금길 55-13,은광스크린골프
골프연습장업,2012,20120712,폐업,2018,20180419,경기,경기도 의왕시 경수대로 221 (고천동),굿샷골프
골프연습장업,2007,20070607,폐업,2018,20180809,대구,"대구광역시 서구 달구벌대로 1703  (내당동,지하1층)",광장코아나이스스크린골프클럽
골프연습장업,2008,20080519,폐업,2018,20180904,대구,대구광역시 서구 국채보상로 171  (평리동),뉴캐슬 스크린골프연습장
골프연습장업,2013,20131018,폐업,2018,20180328,대구,"대구광역시 북구 팔달로 91, 지하1층, 지상2층 (노원동3가)",만평골프아카데미
골프연습장업,2001,20010619,폐업,2018,20180219,경상,경상남도 양산시 평산남1길 6 (평산동),평산그린필드
골프연습장업,2016,20160912,폐업,2018,20180327,경상,경상남도 양산시 동면 양산대로 542-65,지오디 스크린골프
골프연습장업,2011,20110119,폐업,2018,20180405,경상,경상남도 양산시 물금읍 범구로 21,(주)오스타골프캐슬
골프연습장업,2011,20110922,폐업,2018,20180405,경상,"경상남도 양산시 물금읍 범구로 21, 4층",오스타 골프 연습장
골프연습장업,2014,20140314,폐업,2018,20180404,경상,경상남도 사천시 남일대길 70 (향촌동),남일대 골프랜드
골프연습장업,2008,20080807,폐업,2018,20180906,경상,"경상남도 창원시 마산회원구 내서읍 호계본동로 17-2, 404호",그랜드스크린골프방
골프연습장업,2005,20050406,폐업,2018,20180126,경상,경상남도 창원시 진해구 진해대로 642 (경화동),돌핀스포츠센타
골프연습장업,2006,20060705,폐업,2018,20181226,경상,"경상남도 창원시 마산회원구 합포로 274, 401,402호 (양덕동, 한진오피스텔)",한진실내골프연습장
골프연습장업,2011,20110727,폐업,2018,20180404,전라,전라남도 장흥군 관산읍 관산로 111,필드존
골프연습장업,2008,20080709,폐업,2018,20180418,전라,전라북도 부안군 부안읍 용암로 25-14,현대 스크린골프연습장
골프연습장업,2009,20090416,폐업,2018,20180227,전라,전라북도 전주시 덕진구 장동길 13 (여의동),월드컵스크린골프
골프연습장업,2009,20090708,폐업,2018,20181102,전라,"전라북도 전주시 덕진구 안덕원로 276, 2층 (인후동1가)",오투 안골스크린 골프존
골프연습장업,2005,20051209,폐업,2018,20180302,전라,전라북도 전주시 완산구 원서곡길 66 (효자동3가),수정리슈 스포츠클럽
골프연습장업,2005,20051228,폐업,2018,20180627,전라,전라북도 전주시 완산구 장승배기로 100 (평화동2가),이남용 PGA골프클럽
골프연습장업,2008,20080716,폐업,2018,20180801,전라,전라북도 전주시 덕진구 호성3길 26 (호성동1가),진흥골프타운
골프연습장업,2014,20140806,폐업,2018,20180703,전라,"전라북도 전주시 완산구 봉곡로 17, 1층 (효자동3가)",국제프로골프 아카데미
골프연습장업,2015,20150430,폐업,2018,20180430,전라,"전라북도 전주시 완산구 소태정5길 22-12, 1층 (효자동2가)",양지1 스크린골프
골프연습장업,2015,20150430,폐업,2018,20180315,전라,"전라북도 전주시 완산구 소태정5길 22-12, 2층 (효자동2가)",양지2 스크린골프
골프연습장업,2016,20160215,폐업,2018,20180409,전라,"전라북도 전주시 완산구 평화17길 9-3 (평화동1가, 평화스크린골프)",에이스스크린골프
골프연습장업,2016,20160121,폐업,2018,20180222,전라,"전라북도 전주시 덕진구 오송1길 37-13, 1층 118호 (송천동1가)",KCC비젼스크린골프
골프연습장업,2010,20100802,폐업,2018,20180305,전라,전라북도 전주시 덕진구 기린대로 608 (덕진동2가),호반 스크린 골프
골프연습장업,2010,20100427,폐업,2018,20180226,전라,전라북도 전주시 완산구 성지산로 28 (삼천동1가),온그린 스크린 골프연습장
골프연습장업,1989,19891229,폐업,2018,20181226,전라,전라북도 군산시 관여길 39  (미룡동),락원골프연습장
골프연습장업,2009,20091005,폐업,2018,20181004,제주,제주특별자치도 제주시 연북로 25 (노형동),강남에이스스크린골프
골프연습장업,2002,20020128,폐업,2018,20180612,제주,"제주특별자치도 제주시 서사로 25, 3층 (삼도이동)",파온스크린골프연습장
골프연습장업,2011,20111031,폐업,2018,20180514,제주,"제주특별자치도 제주시 다랑곶6길 6, 2층 (노형동, 세븐빌딩)",W존
골프연습장업,2012,20121217,폐업,2018,20181120,제주,제주특별자치도 제주시 우정로15길 31 (외도일동),외도그린실내골프연습장
골프연습장업,1999,19991120,폐업,2018,20180612,제주,제주특별자치도 제주시 무근성7길 37 (삼도이동),갤러리아골프스쿨
골프연습장업,2006,20060505,폐업,2018,20181130,제주,제주특별자치도 서귀포시 칠십리로285번길 19 (토평동),유로클럽리조트골프연습장
골프연습장업,2003,20030410,폐업,2018,20180612,제주,제주특별자치도 제주시 서사로 63 (삼도이동),알바트로스 골프아카데미
골프연습장업,2004,20040923,폐업,2018,20181122,제주,제주특별자치도 제주시 우정로 66 (외도일동),이븐골프연습장
골프연습장업,2005,20051118,폐업,2018,20181218,제주,제주특별자치도 제주시 조천읍 북선로 125,크라운 골프연습장
골프연습장업,1995,19951109,폐업,2018,20180911,제주,제주특별자치도 제주시 중앙로14길 6 (이도일동),이글골프연습장
골프연습장업,1996,19960715,폐업,2018,20180426,제주,제주특별자치도 제주시 고마로 16 (일도이동),조흥골프연습장
골프연습장업,1998,19980114,폐업,2018,20180911,제주,제주특별자치도 제주시 동광로1길 11 (이도일동),윤골프교실
골프연습장업,1996,19961230,폐업,2018,20181210,경기,"경기도 포천시 중앙로105번길 29-10 (신읍동, 우준빌딩)",마에스트로
골프연습장업,2011,20110314,폐업,2018,20180326,광주,"광주광역시 광산구 송도로162번길 11-6, 상가동 지하1층 101호 (도산동, 호반2차아파트)",박프로스크린골프교실
골프연습장업,2003,20030313,폐업,2018,20180316,광주,광주광역시 광산구 풍영정길 225 (신창동),(주)제일스포츠타운
골프연습장업,2016,20160803,폐업,2018,20180612,광주,"광주광역시 광산구 북문대로 595, 2층 (수완동)",기준스크린골프장
골프연습장업,2003,20031110,폐업,2018,20180801,경상,"경상북도 구미시 신시로7길 12-4, 3층 (형곡동, 한미상가)",한미실내골프연습장
골프연습장업,2011,20111227,폐업,2018,20180130,경상,경상북도 구미시 인동남길 154 (진평동),프라이스골프구미점(골프존)
골프연습장업,2011,20110227,폐업,2018,20180119,경상,"경상북도 구미시 야은로 269, 401호,402호 (봉곡동)",미래골프연습장
